Delivery Start (CET);Delivery End (CET);NO4 NO4->FI Export (MW);NO4 FI->NO4 Import (MW);NO4 NO4->NO3 Export (MW);NO4 NO3->NO4 Import (MW);NO4 NO4->SE1 Export (MW);NO4 SE1->NO4 Import (MW);NO4 NO4->SE2 Export (MW);NO4 SE2->NO4 Import (MW);NO4 Total Export (MW);NO4 Total Import (MW);NO4 Total Net Position (MW)
28.02.2025 13:00:00;28.02.2025 14:00:00;0;0;0;0;0;0;764.1;0;764.1;0;-764.1
28.02.2025 14:00:00;28.02.2025 15:00:00;0;0;0;0;0;0;770.9;0;770.9;0;-770.9
28.02.2025 15:00:00;28.02.2025 16:00:00;0;0;0;0;0;0;825.6;0;825.6;0;-825.6
28.02.2025 16:00:00;28.02.2025 17:00:00;0;0;0;0;0;0;921.3;0;921.3;0;-921.3
28.02.2025 17:00:00;28.02.2025 18:00:00;0;0;0;0;0;0;771;0;771;0;-771
28.02.2025 18:00:00;28.02.2025 19:00:00;0;0;0;0;0;0;806.1;0;806.1;0;-806.1
28.02.2025 19:00:00;28.02.2025 20:00:00;0;0;0;0;0;0;849.7;0;849.7;0;-849.7
28.02.2025 20:00:00;28.02.2025 21:00:00;0;0;0;0;0;0;930.3;0;930.3;0;-930.3
28.02.2025 21:00:00;28.02.2025 22:00:00;0;0;53.4;0;0;0;871.5;0;924.9;0;-924.9
28.02.2025 22:00:00;28.02.2025 23:00:00;0;0;280.3;0;0;0;633.4;0;913.7;0;-913.7
28.02.2025 23:00:00;01.03.2025 00:00:00;0;0;557.1;0;0;0;359.8;0;916.9;0;-916.9
01.03.2025 00:00:00;01.03.2025 01:00:00;0;0;692;0;0;0;135.9;0;827.9;0;-827.9
01.03.2025 01:00:00;01.03.2025 02:00:00;0;0;851;0;0;0;0;0;851;0;-851
01.03.2025 02:00:00;01.03.2025 03:00:00;0;0;888.9;0;0;0;13.2;0;902.1;0;-902.1
01.03.2025 03:00:00;01.03.2025 04:00:00;0;0;957.5;0;0;0;0;0;957.5;0;-957.5
01.03.2025 04:00:00;01.03.2025 05:00:00;0;0;967.7;0;0;0;25.8;0;993.5;0;-993.5
01.03.2025 05:00:00;01.03.2025 06:00:00;0;0;835.5;0;0;0;171.6;0;1007.1;0;-1007.1
01.03.2025 06:00:00;01.03.2025 07:00:00;0;0;665.2;0;0;0;357.7;0;1022.9;0;-1022.9
01.03.2025 07:00:00;01.03.2025 08:00:00;0;0;380.2;0;0;0;659.1;0;1039.3;0;-1039.3
01.03.2025 08:00:00;01.03.2025 09:00:00;0;0;0;0;0;0;876.4;0;876.4;0;-876.4
01.03.2025 09:00:00;01.03.2025 10:00:00;0;0;0;0;0;0;877.6;0;877.6;0;-877.6
01.03.2025 10:00:00;01.03.2025 11:00:00;0;0;439.7;0;0;0;575.7;0;1015.4;0;-1015.4
01.03.2025 11:00:00;01.03.2025 12:00:00;0;0;788.9;0;0;0;199.2;0;988.1;0;-988.1
01.03.2025 12:00:00;01.03.2025 13:00:00;0;0;1052.8;0;0;187.8;0;0;1052.8;187.8;-865
01.03.2025 13:00:00;01.03.2025 14:00:00;0;0;1121.2;0;0;593.2;0;0;1121.2;593.2;-528
01.03.2025 14:00:00;01.03.2025 15:00:00;0;0;1099.9;0;0;635.2;0;0;1099.9;635.2;-464.7
01.03.2025 15:00:00;01.03.2025 16:00:00;0;0;1088.2;0;0;563;0;0;1088.2;563;-525.2
01.03.2025 16:00:00;01.03.2025 17:00:00;0;0;1027.3;0;0;384.2;0;0;1027.3;384.2;-643.1
01.03.2025 17:00:00;01.03.2025 18:00:00;0;0;963.2;0;0;112.6;0;0;963.2;112.6;-850.6
01.03.2025 18:00:00;01.03.2025 19:00:00;0;0;990.3;0;0;156.8;0;0;990.3;156.8;-833.5
01.03.2025 19:00:00;01.03.2025 20:00:00;0;0;1122.4;0;0;580.8;0;0;1122.4;580.8;-541.6
01.03.2025 20:00:00;01.03.2025 21:00:00;0;0;1167.5;0;0;768.2;0;0;1167.5;768.2;-399.3
01.03.2025 21:00:00;01.03.2025 22:00:00;0;0;1184.6;0;0;805.8;0;0;1184.6;805.8;-378.8
01.03.2025 22:00:00;01.03.2025 23:00:00;0;0;1190.1;0;0;814.4;0;0;1190.1;814.4;-375.7
01.03.2025 23:00:00;02.03.2025 00:00:00;0;0;1122;0;0;723.1;0;0;1122;723.1;-398.9
02.03.2025 00:00:00;02.03.2025 01:00:00;0;0;988.2;0;0;658.1;0;0;988.2;658.1;-330.1
02.03.2025 01:00:00;02.03.2025 02:00:00;0;0;671.7;0;0;266.9;0;0;671.7;266.9;-404.8
02.03.2025 02:00:00;02.03.2025 03:00:00;0;0;1020.4;0;0;681.4;0;0;1020.4;681.4;-339
02.03.2025 03:00:00;02.03.2025 04:00:00;0;0;1142.9;0;0;873.4;0;0;1142.9;873.4;-269.5
02.03.2025 04:00:00;02.03.2025 05:00:00;0;0;1151.9;0;0;836.8;0;0;1151.9;836.8;-315.1
02.03.2025 05:00:00;02.03.2025 06:00:00;0;0;1152.9;0;0;836.3;0;0;1152.9;836.3;-316.6
02.03.2025 06:00:00;02.03.2025 07:00:00;0;0;1167.1;0;0;960.7;0;0;1167.1;960.7;-206.4
02.03.2025 07:00:00;02.03.2025 08:00:00;0;0;1065.7;0;0;901.1;0;0;1065.7;901.1;-164.6
02.03.2025 08:00:00;02.03.2025 09:00:00;0;0;810.3;0;0;628.3;0;0;810.3;628.3;-182
02.03.2025 09:00:00;02.03.2025 10:00:00;0;0;1172;0;0;872.1;0;0;1172;872.1;-299.9
02.03.2025 10:00:00;02.03.2025 11:00:00;0;0;1223.4;0;0;1078.2;0;0;1223.4;1078.2;-145.2
02.03.2025 11:00:00;02.03.2025 12:00:00;0;0;1127.1;0;0;1159.5;0;0;1127.1;1159.5;32.4
02.03.2025 12:00:00;02.03.2025 13:00:00;0;0;1256.3;0;0;938.5;0;0;1256.3;938.5;-317.8
02.03.2025 13:00:00;02.03.2025 14:00:00;0;0;1220.7;0;0;982.1;0;0;1220.7;982.1;-238.6
02.03.2025 14:00:00;02.03.2025 15:00:00;0;0;1193.4;0;0;990;0;0;1193.4;990;-203.4
02.03.2025 15:00:00;02.03.2025 16:00:00;0;0;1031;0;0;713.6;0;0;1031;713.6;-317.4
02.03.2025 16:00:00;02.03.2025 17:00:00;0;0;609.4;0;0;264.3;0;0;609.4;264.3;-345.1
02.03.2025 17:00:00;02.03.2025 18:00:00;0;0;170.7;0;0;33.8;0;0;170.7;33.8;-136.9
02.03.2025 18:00:00;02.03.2025 19:00:00;0;0;363.6;0;0;0;0;0;363.6;0;-363.6
02.03.2025 19:00:00;02.03.2025 20:00:00;0;0;373.9;0;0;151.6;0;0;373.9;151.6;-222.3
02.03.2025 20:00:00;02.03.2025 21:00:00;0;0;303.7;0;0;0;0;0;303.7;0;-303.7
02.03.2025 21:00:00;02.03.2025 22:00:00;0;0;508.1;0;0;0;0;0;508.1;0;-508.1
02.03.2025 22:00:00;02.03.2025 23:00:00;0;0;507.7;0;0;0;0;0;507.7;0;-507.7
02.03.2025 23:00:00;03.03.2025 00:00:00;0;0;541;0;0;0;0;0;541;0;-541
03.03.2025 00:00:00;03.03.2025 01:00:00;0;0;680;0;0;0;0;0;680;0;-680
03.03.2025 01:00:00;03.03.2025 02:00:00;0;0;729.2;0;0;0;0;0;729.2;0;-729.2
03.03.2025 02:00:00;03.03.2025 03:00:00;0;0;642.1;0;0;0;0;0;642.1;0;-642.1
03.03.2025 03:00:00;03.03.2025 04:00:00;0;0;346.2;0;0;0;0;0;346.2;0;-346.2
03.03.2025 04:00:00;03.03.2025 05:00:00;0;0;343.3;0;0;15.7;0;0;343.3;15.7;-327.6
03.03.2025 05:00:00;03.03.2025 06:00:00;0;0;481.1;0;0;0;0;0;481.1;0;-481.1
03.03.2025 06:00:00;03.03.2025 07:00:00;0;0;1079.1;0;0;471.1;0;0;1079.1;471.1;-608
03.03.2025 07:00:00;03.03.2025 08:00:00;0;0;1130.3;0;0;637.6;0;0;1130.3;637.6;-492.7
03.03.2025 08:00:00;03.03.2025 09:00:00;0;0;1133.6;0;0;651.6;0;0;1133.6;651.6;-482
03.03.2025 09:00:00;03.03.2025 10:00:00;0;0;1047.2;0;0;663.8;0;0;1047.2;663.8;-383.4
03.03.2025 10:00:00;03.03.2025 11:00:00;0;0;1013.7;0;0;563.2;0;0;1013.7;563.2;-450.5
03.03.2025 11:00:00;03.03.2025 12:00:00;0;0;826.6;0;0;403.4;0;0;826.6;403.4;-423.2
03.03.2025 12:00:00;03.03.2025 13:00:00;0;0;561.7;0;0;29.7;0;0;561.7;29.7;-532
03.03.2025 13:00:00;03.03.2025 14:00:00;0;0;976.4;0;0;481.5;0;0;976.4;481.5;-494.9
03.03.2025 14:00:00;03.03.2025 15:00:00;0;0;783.7;0;0;294.9;0;0;783.7;294.9;-488.8
03.03.2025 15:00:00;03.03.2025 16:00:00;0;0;628.5;0;0;60.2;0;0;628.5;60.2;-568.3
03.03.2025 16:00:00;03.03.2025 17:00:00;0;0;406.8;0;0;0;0;0;406.8;0;-406.8
03.03.2025 17:00:00;03.03.2025 18:00:00;0;0;1077.8;0;0;712.6;0;0;1077.8;712.6;-365.2
03.03.2025 18:00:00;03.03.2025 19:00:00;0;0;1106.8;0;0;710.4;0;0;1106.8;710.4;-396.4
03.03.2025 19:00:00;03.03.2025 20:00:00;0;0;1104.9;0;0;806.2;0;0;1104.9;806.2;-298.7
03.03.2025 20:00:00;03.03.2025 21:00:00;0;0;1141;0;0;1030.5;0;0;1141;1030.5;-110.5
03.03.2025 21:00:00;03.03.2025 22:00:00;0;0;1087.1;0;0;1119;0;0;1087.1;1119;31.9
03.03.2025 22:00:00;03.03.2025 23:00:00;0;0;862.7;0;0;1325.7;0;0;862.7;1325.7;463
03.03.2025 23:00:00;04.03.2025 00:00:00;0;0;692.3;0;0;1148.2;0;0;692.3;1148.2;455.9
04.03.2025 00:00:00;04.03.2025 01:00:00;0;0;566.2;0;0;1246.5;0;0;566.2;1246.5;680.3
04.03.2025 01:00:00;04.03.2025 02:00:00;0;0;231.1;0;0;896.2;0;0;231.1;896.2;665.1
04.03.2025 02:00:00;04.03.2025 03:00:00;0;0;396.3;0;0;914.8;0;0;396.3;914.8;518.5
04.03.2025 03:00:00;04.03.2025 04:00:00;0;0;212.3;0;0;828.4;0;0;212.3;828.4;616.1
04.03.2025 04:00:00;04.03.2025 05:00:00;0;0;603.1;0;0;1149.9;0;0;603.1;1149.9;546.8
04.03.2025 05:00:00;04.03.2025 06:00:00;0;0;545.1;0;0;819.4;0;0;545.1;819.4;274.3
04.03.2025 06:00:00;04.03.2025 07:00:00;0;0;614.8;0;0;295.7;0;0;614.8;295.7;-319.1
04.03.2025 07:00:00;04.03.2025 08:00:00;0;0;1061.3;0;0;568.7;0;0;1061.3;568.7;-492.6
04.03.2025 08:00:00;04.03.2025 09:00:00;0;0;1073.7;0;0;495.9;0;0;1073.7;495.9;-577.8
04.03.2025 09:00:00;04.03.2025 10:00:00;0;0;1096.5;0;0;469.8;0;0;1096.5;469.8;-626.7
04.03.2025 10:00:00;04.03.2025 11:00:00;0;0;1172.1;0;0;580.2;0;0;1172.1;580.2;-591.9
04.03.2025 11:00:00;04.03.2025 12:00:00;0;0;1177.3;0;0;446.3;0;0;1177.3;446.3;-731
04.03.2025 12:00:00;04.03.2025 13:00:00;0;0;1321.8;0;0;587.3;0;0;1321.8;587.3;-734.5
04.03.2025 13:00:00;04.03.2025 14:00:00;0;0;1399.8;0;0;772.2;0;0;1399.8;772.2;-627.6
04.03.2025 14:00:00;04.03.2025 15:00:00;0;0;1477.2;0;0;858.9;0;0;1477.2;858.9;-618.3
04.03.2025 15:00:00;04.03.2025 16:00:00;0;0;1512.2;0;0;934.6;0;0;1512.2;934.6;-577.6
04.03.2025 16:00:00;04.03.2025 17:00:00;0;0;1544.3;0;0;1017.8;0;0;1544.3;1017.8;-526.5
04.03.2025 17:00:00;04.03.2025 18:00:00;0;0;1412.7;0;0;859;0;0;1412.7;859;-553.7
04.03.2025 18:00:00;04.03.2025 19:00:00;0;0;1294.2;0;0;870.7;0;0;1294.2;870.7;-423.5
04.03.2025 19:00:00;04.03.2025 20:00:00;0;0;1221.9;0;0;1051.2;0;0;1221.9;1051.2;-170.7
04.03.2025 20:00:00;04.03.2025 21:00:00;0;0;1094.3;0;0;814.6;0;0;1094.3;814.6;-279.7
04.03.2025 21:00:00;04.03.2025 22:00:00;0;0;735.7;0;0;350.2;0;0;735.7;350.2;-385.5
04.03.2025 22:00:00;04.03.2025 23:00:00;0;0;425;0;0;123.2;0;0;425;123.2;-301.8
04.03.2025 23:00:00;05.03.2025 00:00:00;0;0;362.7;0;0;0;0;0;362.7;0;-362.7
05.03.2025 00:00:00;05.03.2025 01:00:00;0;0;0;0;0;0;0;282.7;0;282.7;282.7
05.03.2025 01:00:00;05.03.2025 02:00:00;0;0;0;0;0;122.1;0;149.8;0;271.9;271.9
05.03.2025 02:00:00;05.03.2025 03:00:00;0;0;0;0;0;105.1;0;177.9;0;283;283
05.03.2025 03:00:00;05.03.2025 04:00:00;0;0;0;0;0;141.2;0;87;0;228.2;228.2
05.03.2025 04:00:00;05.03.2025 05:00:00;0;0;123.5;0;0;344.2;0;0;123.5;344.2;220.7
05.03.2025 05:00:00;05.03.2025 06:00:00;0;0;445;0;0;673.4;0;0;445;673.4;228.4
05.03.2025 06:00:00;05.03.2025 07:00:00;0;0;952.8;0;0;897;0;0;952.8;897;-55.8
05.03.2025 07:00:00;05.03.2025 08:00:00;0;0;1014.6;0;0;948.7;0;0;1014.6;948.7;-65.9
05.03.2025 08:00:00;05.03.2025 09:00:00;0;0;970.5;0;0;904;0;0;970.5;904;-66.5
05.03.2025 09:00:00;05.03.2025 10:00:00;0;0;1055.6;0;0;1115.8;0;0;1055.6;1115.8;60.2
05.03.2025 10:00:00;05.03.2025 11:00:00;0;0;1037;0;0;1051.8;0;0;1037;1051.8;14.8
05.03.2025 11:00:00;05.03.2025 12:00:00;0;0;850.6;0;0;1283;0;0;850.6;1283;432.4
05.03.2025 12:00:00;05.03.2025 13:00:00;0;0;0;0;0;38.4;0;552.5;0;590.9;590.9
05.03.2025 13:00:00;05.03.2025 14:00:00;0;0;657.7;0;0;1143.6;0;0;657.7;1143.6;485.9
05.03.2025 14:00:00;05.03.2025 15:00:00;0;0;1178.4;0;0;1418.8;0;0;1178.4;1418.8;240.4
05.03.2025 15:00:00;05.03.2025 16:00:00;0;0;1195.2;0;0;1416.7;0;0;1195.2;1416.7;221.5
05.03.2025 16:00:00;05.03.2025 17:00:00;0;0;1224.5;0;0;1411.2;0;0;1224.5;1411.2;186.7
05.03.2025 17:00:00;05.03.2025 18:00:00;0;0;1119.9;0;0;869.6;0;0;1119.9;869.6;-250.3
05.03.2025 18:00:00;05.03.2025 19:00:00;0;0;1230.1;0;0;865.7;0;0;1230.1;865.7;-364.4
05.03.2025 19:00:00;05.03.2025 20:00:00;0;0;1229.5;0;0;721.6;0;0;1229.5;721.6;-507.9
05.03.2025 20:00:00;05.03.2025 21:00:00;0;0;1328.6;0;0;706.6;0;0;1328.6;706.6;-622
05.03.2025 21:00:00;05.03.2025 22:00:00;0;0;1280;0;0;635.7;0;0;1280;635.7;-644.3
05.03.2025 22:00:00;05.03.2025 23:00:00;0;0;978.2;0;0;378.2;0;0;978.2;378.2;-600
05.03.2025 23:00:00;06.03.2025 00:00:00;0;0;830.3;0;0;350.4;0;0;830.3;350.4;-479.9
06.03.2025 00:00:00;06.03.2025 01:00:00;0;0;905.1;0;0;294.5;0;0;905.1;294.5;-610.6
06.03.2025 01:00:00;06.03.2025 02:00:00;0;0;639.9;0;0;0;0;0;639.9;0;-639.9
06.03.2025 02:00:00;06.03.2025 03:00:00;0;0;508.9;0;0;0;0;0;508.9;0;-508.9
06.03.2025 03:00:00;06.03.2025 04:00:00;0;0;380.6;0;0;0;0;0;380.6;0;-380.6
06.03.2025 04:00:00;06.03.2025 05:00:00;0;0;243.1;0;0;0;0;0;243.1;0;-243.1
06.03.2025 05:00:00;06.03.2025 06:00:00;0;0;70.5;0;0;0;0;0;70.5;0;-70.5
06.03.2025 06:00:00;06.03.2025 07:00:00;0;0;0;0;0;249;0;27.9;0;276.9;276.9
06.03.2025 07:00:00;06.03.2025 08:00:00;0;0;252.3;0;0;345.1;0;0;252.3;345.1;92.8
06.03.2025 08:00:00;06.03.2025 09:00:00;0;0;297.4;0;0;511.6;0;0;297.4;511.6;214.2
06.03.2025 09:00:00;06.03.2025 10:00:00;0;0;189.7;0;0;500.4;0;0;189.7;500.4;310.7
06.03.2025 10:00:00;06.03.2025 11:00:00;0;0;0;0;0;22.5;0;171.4;0;193.9;193.9
06.03.2025 11:00:00;06.03.2025 12:00:00;0;0;0;0;0;0;0;84;0;84;84
06.03.2025 12:00:00;06.03.2025 13:00:00;0;0;106.2;0;0;331.7;0;0;106.2;331.7;225.5
06.03.2025 13:00:00;06.03.2025 14:00:00;0;0;44.4;0;0;0;0;0;44.4;0;-44.4
06.03.2025 14:00:00;06.03.2025 15:00:00;0;0;0;0;0;0;0;104.6;0;104.6;104.6
06.03.2025 15:00:00;06.03.2025 16:00:00;0;0;18.5;0;0;0;0;0;18.5;0;-18.5
06.03.2025 16:00:00;06.03.2025 17:00:00;0;0;428.4;0;0;0;0;0;428.4;0;-428.4
06.03.2025 17:00:00;06.03.2025 18:00:00;0;0;728.9;0;0;190.1;0;0;728.9;190.1;-538.8
06.03.2025 18:00:00;06.03.2025 19:00:00;0;0;829.7;0;0;279;0;0;829.7;279;-550.7
06.03.2025 19:00:00;06.03.2025 20:00:00;0;0;916.9;0;0;406.4;0;0;916.9;406.4;-510.5
06.03.2025 20:00:00;06.03.2025 21:00:00;0;0;1071.2;0;0;500.7;0;0;1071.2;500.7;-570.5
06.03.2025 21:00:00;06.03.2025 22:00:00;0;0;1295.7;0;0;757;0;0;1295.7;757;-538.7
06.03.2025 22:00:00;06.03.2025 23:00:00;0;0;1383.8;0;0;678.3;0;0;1383.8;678.3;-705.5
06.03.2025 23:00:00;07.03.2025 00:00:00;0;0;1473.3;0;0;761.1;0;0;1473.3;761.1;-712.2
07.03.2025 00:00:00;07.03.2025 01:00:00;0;0;1621.2;0;0;743.1;0;0;1621.2;743.1;-878.1
07.03.2025 01:00:00;07.03.2025 02:00:00;0;0;1586.6;0;0;747.1;0;0;1586.6;747.1;-839.5
07.03.2025 02:00:00;07.03.2025 03:00:00;0;0;1468.6;0;0;707.5;0;0;1468.6;707.5;-761.1
07.03.2025 03:00:00;07.03.2025 04:00:00;0;0;1333.6;0;0;643.7;0;0;1333.6;643.7;-689.9
07.03.2025 04:00:00;07.03.2025 05:00:00;0;0;1228.9;0;0;564.2;0;0;1228.9;564.2;-664.7
07.03.2025 05:00:00;07.03.2025 06:00:00;0;0;1075.8;0;0;351.3;0;0;1075.8;351.3;-724.5
07.03.2025 06:00:00;07.03.2025 07:00:00;0;0;359.9;0;0;0;553.9;0;913.8;0;-913.8
07.03.2025 07:00:00;07.03.2025 08:00:00;0;0;0;0;0;0;915.9;0;915.9;0;-915.9
07.03.2025 08:00:00;07.03.2025 09:00:00;0;0;0;0;0;0;726.7;0;726.7;0;-726.7
07.03.2025 09:00:00;07.03.2025 10:00:00;0;0;265.5;0;0;0;544.5;0;810;0;-810
07.03.2025 10:00:00;07.03.2025 11:00:00;0;0;828.8;0;0;0;65.4;0;894.2;0;-894.2
07.03.2025 11:00:00;07.03.2025 12:00:00;0;0;971.2;0;0;59.4;0;0;971.2;59.4;-911.8
07.03.2025 12:00:00;07.03.2025 13:00:00;0;0;980.8;0;0;360.9;0;0;980.8;360.9;-619.9
07.03.2025 13:00:00;07.03.2025 14:00:00;0;0;783.6;0;0;367.2;0;0;783.6;367.2;-416.4
07.03.2025 14:00:00;07.03.2025 15:00:00;0;0;828.7;0;0;489.4;0;0;828.7;489.4;-339.3
07.03.2025 15:00:00;07.03.2025 16:00:00;0;0;692;0;0;338.9;0;0;692;338.9;-353.1
07.03.2025 16:00:00;07.03.2025 17:00:00;0;0;565.6;0;0;203.1;0;0;565.6;203.1;-362.5
07.03.2025 17:00:00;07.03.2025 18:00:00;0;0;366.5;0;0;0;87.1;0;453.6;0;-453.6
07.03.2025 18:00:00;07.03.2025 19:00:00;0;0;362.2;0;0;0;112.7;0;474.9;0;-474.9
07.03.2025 19:00:00;07.03.2025 20:00:00;0;0;598.4;0;0;103.5;0;0;598.4;103.5;-494.9
07.03.2025 20:00:00;07.03.2025 21:00:00;0;0;670.1;0;0;224.3;0;0;670.1;224.3;-445.8
07.03.2025 21:00:00;07.03.2025 22:00:00;0;0;539.3;0;0;47.4;0;0;539.3;47.4;-491.9
07.03.2025 22:00:00;07.03.2025 23:00:00;0;0;613.3;0;0;138.7;0;0;613.3;138.7;-474.6
07.03.2025 23:00:00;08.03.2025 00:00:00;0;0;562.2;0;0;89.1;0;0;562.2;89.1;-473.1
08.03.2025 00:00:00;08.03.2025 01:00:00;0;0;476.9;0;0;524.9;0;0;476.9;524.9;48
08.03.2025 01:00:00;08.03.2025 02:00:00;0;0;423;0;0;583.9;0;0;423;583.9;160.9
08.03.2025 02:00:00;08.03.2025 03:00:00;0;0;401.5;0;0;535.9;0;0;401.5;535.9;134.4
08.03.2025 03:00:00;08.03.2025 04:00:00;0;0;367;0;0;519.5;0;0;367;519.5;152.5
08.03.2025 04:00:00;08.03.2025 05:00:00;0;0;421.6;0;0;628;0;0;421.6;628;206.4
08.03.2025 05:00:00;08.03.2025 06:00:00;0;0;539.9;0;0;690.3;0;0;539.9;690.3;150.4
08.03.2025 06:00:00;08.03.2025 07:00:00;0;0;600.7;0;0;504.7;0;0;600.7;504.7;-96
08.03.2025 07:00:00;08.03.2025 08:00:00;0;0;671;0;0;298.1;0;0;671;298.1;-372.9
08.03.2025 08:00:00;08.03.2025 09:00:00;0;0;729.6;0;0;213.1;0;0;729.6;213.1;-516.5
08.03.2025 09:00:00;08.03.2025 10:00:00;0;0;1062.5;0;0;639.3;0;0;1062.5;639.3;-423.2
08.03.2025 10:00:00;08.03.2025 11:00:00;0;0;1305.7;0;0;1416.4;0;0;1305.7;1416.4;110.7
08.03.2025 11:00:00;08.03.2025 12:00:00;0;0;1389.4;0;0;1374.4;0;0;1389.4;1374.4;-15
08.03.2025 12:00:00;08.03.2025 13:00:00;0;0;1373.9;0;0;1262.1;0;0;1373.9;1262.1;-111.8
08.03.2025 13:00:00;08.03.2025 14:00:00;0;0;1497.5;0;0;1361.7;0;0;1497.5;1361.7;-135.8
08.03.2025 14:00:00;08.03.2025 15:00:00;0;0;1546.6;0;0;1315.5;0;0;1546.6;1315.5;-231.1
08.03.2025 15:00:00;08.03.2025 16:00:00;0;0;492.1;0;0;0;488.7;0;980.8;0;-980.8
08.03.2025 16:00:00;08.03.2025 17:00:00;0;0;0;0;0;0;1000.8;0;1000.8;0;-1000.8
08.03.2025 17:00:00;08.03.2025 18:00:00;0;0;0;0;0;0;943.7;0;943.7;0;-943.7
08.03.2025 18:00:00;08.03.2025 19:00:00;0;0;0;0;0;0;962.1;0;962.1;0;-962.1
08.03.2025 19:00:00;08.03.2025 20:00:00;0;0;0;0;0;0;968.1;0;968.1;0;-968.1
08.03.2025 20:00:00;08.03.2025 21:00:00;0;0;0;0;0;0;1013.3;0;1013.3;0;-1013.3
08.03.2025 21:00:00;08.03.2025 22:00:00;0;0;0;0;0;0;1032.1;0;1032.1;0;-1032.1
08.03.2025 22:00:00;08.03.2025 23:00:00;0;0;216.6;0;0;0;788;0;1004.6;0;-1004.6
08.03.2025 23:00:00;09.03.2025 00:00:00;0;0;430.2;0;0;0;592.1;0;1022.3;0;-1022.3
09.03.2025 00:00:00;09.03.2025 01:00:00;0;0;479.5;0;0;0;483.7;0;963.2;0;-963.2
09.03.2025 01:00:00;09.03.2025 02:00:00;0;0;481.1;0;0;0;428.7;0;909.8;0;-909.8
09.03.2025 02:00:00;09.03.2025 03:00:00;0;0;546.4;0;0;0;374.1;0;920.5;0;-920.5
09.03.2025 03:00:00;09.03.2025 04:00:00;0;0;671.9;0;0;0;283.8;0;955.7;0;-955.7
09.03.2025 04:00:00;09.03.2025 05:00:00;0;0;576.1;0;0;0;340.4;0;916.5;0;-916.5
09.03.2025 05:00:00;09.03.2025 06:00:00;0;0;474.2;0;0;0;417.4;0;891.6;0;-891.6
09.03.2025 06:00:00;09.03.2025 07:00:00;0;0;496.3;0;0;0;416.2;0;912.5;0;-912.5
09.03.2025 07:00:00;09.03.2025 08:00:00;0;0;448.9;0;0;0;452.7;0;901.6;0;-901.6
09.03.2025 08:00:00;09.03.2025 09:00:00;0;0;236.4;0;0;0;630.8;0;867.2;0;-867.2
09.03.2025 09:00:00;09.03.2025 10:00:00;0;0;1190.6;0;0;334.6;0;0;1190.6;334.6;-856
09.03.2025 10:00:00;09.03.2025 11:00:00;0;0;1359;0;0;589.7;0;0;1359;589.7;-769.3
09.03.2025 11:00:00;09.03.2025 12:00:00;0;0;938.4;0;0;0;0;0;938.4;0;-938.4
09.03.2025 12:00:00;09.03.2025 13:00:00;0;0;708.8;0;124.6;0;0;0;833.4;0;-833.4
09.03.2025 13:00:00;09.03.2025 14:00:00;0;0;958.6;0;21.4;0;0;0;980;0;-980
09.03.2025 14:00:00;09.03.2025 15:00:00;0;0;1231.1;0;0;259.8;0;0;1231.1;259.8;-971.3
09.03.2025 15:00:00;09.03.2025 16:00:00;0;0;1204.6;0;0;231.5;0;0;1204.6;231.5;-973.1
09.03.2025 16:00:00;09.03.2025 17:00:00;0;0;0;0;0;0;723.1;0;723.1;0;-723.1
09.03.2025 17:00:00;09.03.2025 18:00:00;0;0;0;0;0;0;668;0;668;0;-668
09.03.2025 18:00:00;09.03.2025 19:00:00;0;0;0;0;0;0;685;0;685;0;-685
09.03.2025 19:00:00;09.03.2025 20:00:00;0;0;0;0;0;0;687.8;0;687.8;0;-687.8
09.03.2025 20:00:00;09.03.2025 21:00:00;0;0;0;0;0;0;686.4;0;686.4;0;-686.4
09.03.2025 21:00:00;09.03.2025 22:00:00;0;0;0;0;0;0;739.1;0;739.1;0;-739.1
09.03.2025 22:00:00;09.03.2025 23:00:00;0;0;0;0;0;0;787.4;0;787.4;0;-787.4
09.03.2025 23:00:00;10.03.2025 00:00:00;0;0;0;0;0;0;860.8;0;860.8;0;-860.8
10.03.2025 00:00:00;10.03.2025 01:00:00;0;0;11.2;0;0;0;968.4;0;979.6;0;-979.6
10.03.2025 01:00:00;10.03.2025 02:00:00;0;0;162.5;0;0;0;838.1;0;1000.6;0;-1000.6
10.03.2025 02:00:00;10.03.2025 03:00:00;0;0;169.7;0;0;0;816.1;0;985.8;0;-985.8
10.03.2025 03:00:00;10.03.2025 04:00:00;0;0;172.8;0;0;0;797.8;0;970.6;0;-970.6
10.03.2025 04:00:00;10.03.2025 05:00:00;0;0;109.5;0;0;0;896.4;0;1005.9;0;-1005.9
10.03.2025 05:00:00;10.03.2025 06:00:00;0;0;0;0;0;0;914.8;0;914.8;0;-914.8
10.03.2025 06:00:00;10.03.2025 07:00:00;0;0;725.8;0;0;0;314.6;0;1040.4;0;-1040.4
10.03.2025 07:00:00;10.03.2025 08:00:00;0;0;745.1;0;0;0;149.6;0;894.7;0;-894.7
10.03.2025 08:00:00;10.03.2025 09:00:00;0;0;0;0;0;0;881;0;881;0;-881
10.03.2025 09:00:00;10.03.2025 10:00:00;0;0;0;0;0;0;905.9;0;905.9;0;-905.9
10.03.2025 10:00:00;10.03.2025 11:00:00;0;0;0;0;0;0;918.5;0;918.5;0;-918.5
10.03.2025 11:00:00;10.03.2025 12:00:00;0;0;0;0;0;0;878.2;0;878.2;0;-878.2
