Delivery Start (CET);Delivery End (CET);FI Volume (MW);NO3 Volume (MW);NO4 Volume (MW);SE1 Volume (MW)
27.07.2020 08:00:00;27.07.2020 09:00:00;8089;2465;1674;1140
27.07.2020 09:00:00;27.07.2020 10:00:00;8170;2589;1718;940
27.07.2020 10:00:00;27.07.2020 11:00:00;8197;2631;1745;812
27.07.2020 11:00:00;27.07.2020 12:00:00;8303;2596;1734;849
27.07.2020 12:00:00;27.07.2020 13:00:00;8280;2563;1698;988
27.07.2020 13:00:00;27.07.2020 14:00:00;8294;2535;1689;965
27.07.2020 14:00:00;27.07.2020 15:00:00;8216;2539;1754;935
27.07.2020 15:00:00;27.07.2020 16:00:00;8126;2499;1818;1077
27.07.2020 16:00:00;27.07.2020 17:00:00;8099;2516;1781;984
27.07.2020 17:00:00;27.07.2020 18:00:00;8056;2453;1759;976
27.07.2020 18:00:00;27.07.2020 19:00:00;8026;2391;1725;932
27.07.2020 19:00:00;27.07.2020 20:00:00;7997;2395;1740;884
27.07.2020 20:00:00;27.07.2020 21:00:00;7733;2373;1790;774
27.07.2020 21:00:00;27.07.2020 22:00:00;7860;2347;1802;795
27.07.2020 22:00:00;27.07.2020 23:00:00;7734;2384;1753;976
27.07.2020 23:00:00;28.07.2020 00:00:00;7265;2362;1727;890
28.07.2020 00:00:00;28.07.2020 01:00:00;6941;2269;1579;695
28.07.2020 01:00:00;28.07.2020 02:00:00;6765;2241;1567;971
28.07.2020 02:00:00;28.07.2020 03:00:00;6703;2175;1577;1034
28.07.2020 03:00:00;28.07.2020 04:00:00;6705;2150;1583;983
28.07.2020 04:00:00;28.07.2020 05:00:00;6802;2125;1579;952
28.07.2020 05:00:00;28.07.2020 06:00:00;7229;2186;1584;903
28.07.2020 06:00:00;28.07.2020 07:00:00;7644;2237;1621;886
28.07.2020 07:00:00;28.07.2020 08:00:00;7956;2303;1635;968
28.07.2020 08:00:00;28.07.2020 09:00:00;8148;2442;1630;940
28.07.2020 09:00:00;28.07.2020 10:00:00;8195;2473;1657;963
28.07.2020 10:00:00;28.07.2020 11:00:00;8251;2478;1623;903
28.07.2020 11:00:00;28.07.2020 12:00:00;8397;2501;1663;1083
28.07.2020 12:00:00;28.07.2020 13:00:00;8379;2433;1707;1160
28.07.2020 13:00:00;28.07.2020 14:00:00;8353;2448;1718;1090
28.07.2020 14:00:00;28.07.2020 15:00:00;8302;2365;1636;1008
28.07.2020 15:00:00;28.07.2020 16:00:00;8212;2451;1641;1111
28.07.2020 16:00:00;28.07.2020 17:00:00;8224;2461;1631;1141
28.07.2020 17:00:00;28.07.2020 18:00:00;8237;2360;1623;1196
28.07.2020 18:00:00;28.07.2020 19:00:00;8175;2274;1624;1133
28.07.2020 19:00:00;28.07.2020 20:00:00;8112;2279;1683;1005
28.07.2020 20:00:00;28.07.2020 21:00:00;7836;2336;1652;969
28.07.2020 21:00:00;28.07.2020 22:00:00;7896;2330;1584;1112
28.07.2020 22:00:00;28.07.2020 23:00:00;7721;2294;1588;1238
28.07.2020 23:00:00;29.07.2020 00:00:00;7263;2243;1521;952
29.07.2020 00:00:00;29.07.2020 01:00:00;6857;2203;1475;865
29.07.2020 01:00:00;29.07.2020 02:00:00;6694;2184;1497;986
29.07.2020 02:00:00;29.07.2020 03:00:00;6704;2167;1513;1057
29.07.2020 03:00:00;29.07.2020 04:00:00;6657;2128;1445;1054
29.07.2020 04:00:00;29.07.2020 05:00:00;6672;2196;1454;978
29.07.2020 05:00:00;29.07.2020 06:00:00;7222;2144;1512;1001
29.07.2020 06:00:00;29.07.2020 07:00:00;7664;2179;1588;979
29.07.2020 07:00:00;29.07.2020 08:00:00;8034;2315;1715;1042
29.07.2020 08:00:00;29.07.2020 09:00:00;8242;2461;1745;939
29.07.2020 09:00:00;29.07.2020 10:00:00;8419;2616;1764;976
29.07.2020 10:00:00;29.07.2020 11:00:00;8443;2551;1761;921
29.07.2020 11:00:00;29.07.2020 12:00:00;8526;2686;1735;967
29.07.2020 12:00:00;29.07.2020 13:00:00;8421;2567;1724;928
29.07.2020 13:00:00;29.07.2020 14:00:00;8315;2498;1738;761
29.07.2020 14:00:00;29.07.2020 15:00:00;8250;2485;1728;991
29.07.2020 15:00:00;29.07.2020 16:00:00;8241;2439;1725;1120
29.07.2020 16:00:00;29.07.2020 17:00:00;8277;2471;1796;842
29.07.2020 17:00:00;29.07.2020 18:00:00;8262;2366;1762;1078
29.07.2020 18:00:00;29.07.2020 19:00:00;8304;2399;1751;1154
29.07.2020 19:00:00;29.07.2020 20:00:00;8185;2371;1743;1166
29.07.2020 20:00:00;29.07.2020 21:00:00;7843;2375;1731;1142
29.07.2020 21:00:00;29.07.2020 22:00:00;7903;2384;1713;1167
29.07.2020 22:00:00;29.07.2020 23:00:00;7679;2343;1731;1119
29.07.2020 23:00:00;30.07.2020 00:00:00;7173;2295;1676;1025
30.07.2020 00:00:00;30.07.2020 01:00:00;6798;2226;1592;969
30.07.2020 01:00:00;30.07.2020 02:00:00;6587;2217;1552;770
30.07.2020 02:00:00;30.07.2020 03:00:00;6511;2183;1545;839
30.07.2020 03:00:00;30.07.2020 04:00:00;6498;2203;1526;896
30.07.2020 04:00:00;30.07.2020 05:00:00;6529;2201;1474;986
30.07.2020 05:00:00;30.07.2020 06:00:00;7054;2180;1495;1032
30.07.2020 06:00:00;30.07.2020 07:00:00;7539;2224;1509;1105
30.07.2020 07:00:00;30.07.2020 08:00:00;7920;2363;1624;1020
30.07.2020 08:00:00;30.07.2020 09:00:00;8151;2479;1673;971
30.07.2020 09:00:00;30.07.2020 10:00:00;8223;2495;1680;1033
30.07.2020 10:00:00;30.07.2020 11:00:00;8264;2501;1722;993
30.07.2020 11:00:00;30.07.2020 12:00:00;8285;2492;1761;1009
30.07.2020 12:00:00;30.07.2020 13:00:00;8187;2500;1702;998
30.07.2020 13:00:00;30.07.2020 14:00:00;8091;2500;1710;1085
30.07.2020 14:00:00;30.07.2020 15:00:00;8007;2520;1661;1078
30.07.2020 15:00:00;30.07.2020 16:00:00;7945;2505;1637;1155
30.07.2020 16:00:00;30.07.2020 17:00:00;7890;2462;1641;1268
30.07.2020 17:00:00;30.07.2020 18:00:00;7841;2446;1700;1253
30.07.2020 18:00:00;30.07.2020 19:00:00;7941;2484;1722;1151
30.07.2020 19:00:00;30.07.2020 20:00:00;7925;2454;1723;1020
30.07.2020 20:00:00;30.07.2020 21:00:00;7636;2451;1726;779
30.07.2020 21:00:00;30.07.2020 22:00:00;7716;2480;1695;970
30.07.2020 22:00:00;30.07.2020 23:00:00;7548;2422;1677;1085
30.07.2020 23:00:00;31.07.2020 00:00:00;7122;2372;1693;1026
31.07.2020 00:00:00;31.07.2020 01:00:00;6933;2293;1634;1048
31.07.2020 01:00:00;31.07.2020 02:00:00;6749;2266;1589;1018
31.07.2020 02:00:00;31.07.2020 03:00:00;6759;2254;1538;996
31.07.2020 03:00:00;31.07.2020 04:00:00;6710;2323;1533;879
31.07.2020 04:00:00;31.07.2020 05:00:00;6797;2256;1549;834
31.07.2020 05:00:00;31.07.2020 06:00:00;7298;2244;1561;834
31.07.2020 06:00:00;31.07.2020 07:00:00;7785;2331;1592;905
31.07.2020 07:00:00;31.07.2020 08:00:00;8047;2453;1633;966
31.07.2020 08:00:00;31.07.2020 09:00:00;8156;2496;1720;967
31.07.2020 09:00:00;31.07.2020 10:00:00;8199;2585;1756;874
31.07.2020 10:00:00;31.07.2020 11:00:00;8152;2632;1792;881
31.07.2020 11:00:00;31.07.2020 12:00:00;8235;2620;1731;934
31.07.2020 12:00:00;31.07.2020 13:00:00;8200;2603;1726;976
31.07.2020 13:00:00;31.07.2020 14:00:00;8150;2585;1758;978
31.07.2020 14:00:00;31.07.2020 15:00:00;8076;2579;1785;1021
31.07.2020 15:00:00;31.07.2020 16:00:00;8050;2541;1738;1019
31.07.2020 16:00:00;31.07.2020 17:00:00;8016;2541;1752;922
31.07.2020 17:00:00;31.07.2020 18:00:00;7979;2511;1770;959
31.07.2020 18:00:00;31.07.2020 19:00:00;7947;2482;1759;1050
31.07.2020 19:00:00;31.07.2020 20:00:00;7838;2445;1761;1034
31.07.2020 20:00:00;31.07.2020 21:00:00;7613;2440;1759;999
31.07.2020 21:00:00;31.07.2020 22:00:00;7725;2396;1742;991
31.07.2020 22:00:00;31.07.2020 23:00:00;7573;2397;1731;947
31.07.2020 23:00:00;01.08.2020 00:00:00;7085;2390;1737;936
01.08.2020 00:00:00;01.08.2020 01:00:00;6750;2351;1694;921
01.08.2020 01:00:00;01.08.2020 02:00:00;6593;2344;1627;962
01.08.2020 02:00:00;01.08.2020 03:00:00;6624;2318;1615;949
01.08.2020 03:00:00;01.08.2020 04:00:00;6579;2263;1598;855
01.08.2020 04:00:00;01.08.2020 05:00:00;6524;2233;1601;850
01.08.2020 05:00:00;01.08.2020 06:00:00;6690;2165;1598;826
01.08.2020 06:00:00;01.08.2020 07:00:00;6879;2158;1620;930
01.08.2020 07:00:00;01.08.2020 08:00:00;7104;2225;1651;893
01.08.2020 08:00:00;01.08.2020 09:00:00;7235;2303;1691;931
01.08.2020 09:00:00;01.08.2020 10:00:00;7401;2385;1728;961
01.08.2020 10:00:00;01.08.2020 11:00:00;7517;2416;1767;935
01.08.2020 11:00:00;01.08.2020 12:00:00;7523;2428;1761;926
01.08.2020 12:00:00;01.08.2020 13:00:00;7501;2418;1719;949
01.08.2020 13:00:00;01.08.2020 14:00:00;7477;2408;1719;906
01.08.2020 14:00:00;01.08.2020 15:00:00;7491;2392;1716;936
01.08.2020 15:00:00;01.08.2020 16:00:00;7559;2378;1707;898
01.08.2020 16:00:00;01.08.2020 17:00:00;7671;2364;1703;929
01.08.2020 17:00:00;01.08.2020 18:00:00;7699;2351;1696;878
01.08.2020 18:00:00;01.08.2020 19:00:00;7756;2358;1701;903
01.08.2020 19:00:00;01.08.2020 20:00:00;7640;2354;1703;800
01.08.2020 20:00:00;01.08.2020 21:00:00;7356;2352;1704;880
01.08.2020 21:00:00;01.08.2020 22:00:00;7568;2304;1693;818
01.08.2020 22:00:00;01.08.2020 23:00:00;7463;2337;1686;948
01.08.2020 23:00:00;02.08.2020 00:00:00;7095;2354;1661;883
02.08.2020 00:00:00;02.08.2020 01:00:00;6749;2323;1638;771
02.08.2020 01:00:00;02.08.2020 02:00:00;6595;2271;1624;839
02.08.2020 02:00:00;02.08.2020 03:00:00;6525;2238;1594;872
02.08.2020 03:00:00;02.08.2020 04:00:00;6487;2224;1569;840
02.08.2020 04:00:00;02.08.2020 05:00:00;6382;2220;1568;829
02.08.2020 05:00:00;02.08.2020 06:00:00;6469;2172;1563;821
02.08.2020 06:00:00;02.08.2020 07:00:00;6596;2173;1543;809
02.08.2020 07:00:00;02.08.2020 08:00:00;6858;2195;1576;853
02.08.2020 08:00:00;02.08.2020 09:00:00;7028;2252;1616;938
02.08.2020 09:00:00;02.08.2020 10:00:00;7192;2284;1658;977
02.08.2020 10:00:00;02.08.2020 11:00:00;7317;2353;1664;994
02.08.2020 11:00:00;02.08.2020 12:00:00;7347;2364;1687;939
02.08.2020 12:00:00;02.08.2020 13:00:00;7407;2374;1677;879
02.08.2020 13:00:00;02.08.2020 14:00:00;7339;2384;1690;881
02.08.2020 14:00:00;02.08.2020 15:00:00;7430;2414;1748;979
02.08.2020 15:00:00;02.08.2020 16:00:00;7443;2396;1712;923
02.08.2020 16:00:00;02.08.2020 17:00:00;7517;2395;1705;964
02.08.2020 17:00:00;02.08.2020 18:00:00;7589;2385;1705;951
02.08.2020 18:00:00;02.08.2020 19:00:00;7646;2368;1702;911
02.08.2020 19:00:00;02.08.2020 20:00:00;7589;2313;1747;964
02.08.2020 20:00:00;02.08.2020 21:00:00;7382;2344;1710;1045
02.08.2020 21:00:00;02.08.2020 22:00:00;7615;2429;1706;805
02.08.2020 22:00:00;02.08.2020 23:00:00;7498;2414;1671;973
02.08.2020 23:00:00;03.08.2020 00:00:00;7053;2370;1613;933
03.08.2020 00:00:00;03.08.2020 01:00:00;6821;2274;1613;909
03.08.2020 01:00:00;03.08.2020 02:00:00;6670;2152;1588;872
03.08.2020 02:00:00;03.08.2020 03:00:00;6620;2180;1576;843
03.08.2020 03:00:00;03.08.2020 04:00:00;6619;2323;1556;821
03.08.2020 04:00:00;03.08.2020 05:00:00;6712;2267;1564;815
03.08.2020 05:00:00;03.08.2020 06:00:00;7158;2213;1555;773
03.08.2020 06:00:00;03.08.2020 07:00:00;7683;2329;1618;855
03.08.2020 07:00:00;03.08.2020 08:00:00;8028;2499;1783;925
03.08.2020 08:00:00;03.08.2020 09:00:00;8205;2625;1808;942
03.08.2020 09:00:00;03.08.2020 10:00:00;8320;2679;1822;953
03.08.2020 10:00:00;03.08.2020 11:00:00;8404;2729;1772;943
03.08.2020 11:00:00;03.08.2020 12:00:00;8365;2593;1806;950
03.08.2020 12:00:00;03.08.2020 13:00:00;8304;2536;1822;992
03.08.2020 13:00:00;03.08.2020 14:00:00;8148;2541;1791;974
03.08.2020 14:00:00;03.08.2020 15:00:00;8048;2590;1777;993
03.08.2020 15:00:00;03.08.2020 16:00:00;8013;2628;1799;1024
03.08.2020 16:00:00;03.08.2020 17:00:00;7917;2644;1899;969
03.08.2020 17:00:00;03.08.2020 18:00:00;7848;2633;1893;948
03.08.2020 18:00:00;03.08.2020 19:00:00;7874;2711;1860;924
03.08.2020 19:00:00;03.08.2020 20:00:00;7836;2614;1839;939
03.08.2020 20:00:00;03.08.2020 21:00:00;7616;2468;1857;935
03.08.2020 21:00:00;03.08.2020 22:00:00;7688;2558;1864;965
03.08.2020 22:00:00;03.08.2020 23:00:00;7472;2532;1842;950
03.08.2020 23:00:00;04.08.2020 00:00:00;6978;2456;1826;1000
04.08.2020 00:00:00;04.08.2020 01:00:00;6755;2426;1652;1057
04.08.2020 01:00:00;04.08.2020 02:00:00;6644;2319;1622;1071
04.08.2020 02:00:00;04.08.2020 03:00:00;6635;2276;1584;925
04.08.2020 03:00:00;04.08.2020 04:00:00;6549;2141;1599;944
04.08.2020 04:00:00;04.08.2020 05:00:00;6653;2184;1601;925
04.08.2020 05:00:00;04.08.2020 06:00:00;7183;2250;1596;917
04.08.2020 06:00:00;04.08.2020 07:00:00;7686;2313;1593;956
04.08.2020 07:00:00;04.08.2020 08:00:00;7863;2418;1643;978
04.08.2020 08:00:00;04.08.2020 09:00:00;8090;2575;1718;966
04.08.2020 09:00:00;04.08.2020 10:00:00;8151;2668;1746;962
04.08.2020 10:00:00;04.08.2020 11:00:00;8252;2557;1787;1013
04.08.2020 11:00:00;04.08.2020 12:00:00;8257;2662;1768;1046
04.08.2020 12:00:00;04.08.2020 13:00:00;8209;2752;1736;1030
04.08.2020 13:00:00;04.08.2020 14:00:00;8186;2688;1777;1110
04.08.2020 14:00:00;04.08.2020 15:00:00;8092;2583;1782;1068
04.08.2020 15:00:00;04.08.2020 16:00:00;8087;2585;1797;1022
04.08.2020 16:00:00;04.08.2020 17:00:00;8119;2571;1777;1039
04.08.2020 17:00:00;04.08.2020 18:00:00;8040;2574;1759;1023
04.08.2020 18:00:00;04.08.2020 19:00:00;8082;2594;1759;1026
04.08.2020 19:00:00;04.08.2020 20:00:00;7988;2535;1768;1132
04.08.2020 20:00:00;04.08.2020 21:00:00;7685;2529;1823;1195
04.08.2020 21:00:00;04.08.2020 22:00:00;7784;2486;1820;1107
04.08.2020 22:00:00;04.08.2020 23:00:00;7630;2468;1799;1031
04.08.2020 23:00:00;05.08.2020 00:00:00;7247;2389;1783;967
05.08.2020 00:00:00;05.08.2020 01:00:00;6920;2333;1689;1100
05.08.2020 01:00:00;05.08.2020 02:00:00;6772;2238;1699;1046
05.08.2020 02:00:00;05.08.2020 03:00:00;6750;2290;1675;1115
05.08.2020 03:00:00;05.08.2020 04:00:00;6806;2256;1649;1095
05.08.2020 04:00:00;05.08.2020 05:00:00;6842;2253;1606;1042
05.08.2020 05:00:00;05.08.2020 06:00:00;7283;2313;1615;1025
05.08.2020 06:00:00;05.08.2020 07:00:00;7638;2241;1688;1185
05.08.2020 07:00:00;05.08.2020 08:00:00;7901;2381;1771;1171
05.08.2020 08:00:00;05.08.2020 09:00:00;8136;2501;1787;1142
05.08.2020 09:00:00;05.08.2020 10:00:00;8240;2576;1802;1020
05.08.2020 10:00:00;05.08.2020 11:00:00;8321;2597;1845;1002
05.08.2020 11:00:00;05.08.2020 12:00:00;8494;2558;1846;1031
05.08.2020 12:00:00;05.08.2020 13:00:00;8440;2550;1834;1138
05.08.2020 13:00:00;05.08.2020 14:00:00;8401;2597;1846;1079
05.08.2020 14:00:00;05.08.2020 15:00:00;8406;2657;1840;985
05.08.2020 15:00:00;05.08.2020 16:00:00;8411;2742;1835;1163
05.08.2020 16:00:00;05.08.2020 17:00:00;8314;2771;1831;1300
05.08.2020 17:00:00;05.08.2020 18:00:00;8232;2675;1845;1086
05.08.2020 18:00:00;05.08.2020 19:00:00;8341;2653;1793;1052
05.08.2020 19:00:00;05.08.2020 20:00:00;8315;2637;1784;879
05.08.2020 20:00:00;05.08.2020 21:00:00;7946;2541;1793;1044
05.08.2020 21:00:00;05.08.2020 22:00:00;8060;2484;1810;955
05.08.2020 22:00:00;05.08.2020 23:00:00;7782;2521;1788;964
05.08.2020 23:00:00;06.08.2020 00:00:00;7278;2468;1776;988
06.08.2020 00:00:00;06.08.2020 01:00:00;6985;2350;1730;984
06.08.2020 01:00:00;06.08.2020 02:00:00;6873;2259;1692;1035
06.08.2020 02:00:00;06.08.2020 03:00:00;6881;2230;1671;1029
06.08.2020 03:00:00;06.08.2020 04:00:00;6919;2271;1657;1060
06.08.2020 04:00:00;06.08.2020 05:00:00;6987;2251;1633;1055
06.08.2020 05:00:00;06.08.2020 06:00:00;7530;2295;1656;1056
06.08.2020 06:00:00;06.08.2020 07:00:00;8013;2385;1666;1079
06.08.2020 07:00:00;06.08.2020 08:00:00;8371;2521;1748;1024
06.08.2020 08:00:00;06.08.2020 09:00:00;8566;2599;1808;1041
06.08.2020 09:00:00;06.08.2020 10:00:00;8614;2592;1833;1115
06.08.2020 10:00:00;06.08.2020 11:00:00;8684;2618;1840;1074
06.08.2020 11:00:00;06.08.2020 12:00:00;8697;2676;1792;1065
06.08.2020 12:00:00;06.08.2020 13:00:00;8641;2679;1860;1050
06.08.2020 13:00:00;06.08.2020 14:00:00;8606;2628;1869;1054
06.08.2020 14:00:00;06.08.2020 15:00:00;8520;2632;1835;1038
06.08.2020 15:00:00;06.08.2020 16:00:00;8509;2658;1828;1009
06.08.2020 16:00:00;06.08.2020 17:00:00;8470;2636;1814;1009
06.08.2020 17:00:00;06.08.2020 18:00:00;8473;2587;1808;1083
06.08.2020 18:00:00;06.08.2020 19:00:00;8485;2567;1795;1012
06.08.2020 19:00:00;06.08.2020 20:00:00;8429;2557;1762;1008
06.08.2020 20:00:00;06.08.2020 21:00:00;8101;2553;1679;1054
06.08.2020 21:00:00;06.08.2020 22:00:00;8226;2519;1699;1071
06.08.2020 22:00:00;06.08.2020 23:00:00;8007;2522;1751;1038
06.08.2020 23:00:00;07.08.2020 00:00:00;7548;2400;1723;959
07.08.2020 00:00:00;07.08.2020 01:00:00;7243;2310;1733;986
07.08.2020 01:00:00;07.08.2020 02:00:00;7071;2293;1727;958
07.08.2020 02:00:00;07.08.2020 03:00:00;7062;2244;1691;1067
07.08.2020 03:00:00;07.08.2020 04:00:00;7094;2193;1672;1048
07.08.2020 04:00:00;07.08.2020 05:00:00;7107;2151;1659;1010
07.08.2020 05:00:00;07.08.2020 06:00:00;7639;2209;1701;979
07.08.2020 06:00:00;07.08.2020 07:00:00;8116;2345;1798;995
07.08.2020 07:00:00;07.08.2020 08:00:00;8426;2470;1842;982
07.08.2020 08:00:00;07.08.2020 09:00:00;8585;2533;1898;989
07.08.2020 09:00:00;07.08.2020 10:00:00;8600;2578;1947;1014
07.08.2020 10:00:00;07.08.2020 11:00:00;8649;2604;1974;1012
07.08.2020 11:00:00;07.08.2020 12:00:00;8745;2585;1944;968
07.08.2020 12:00:00;07.08.2020 13:00:00;8693;2558;1988;1057
07.08.2020 13:00:00;07.08.2020 14:00:00;8531;2538;1922;1052
07.08.2020 14:00:00;07.08.2020 15:00:00;8498;2553;1907;998
07.08.2020 15:00:00;07.08.2020 16:00:00;8439;2511;1902;1047
07.08.2020 16:00:00;07.08.2020 17:00:00;8413;2493;1870;1116
07.08.2020 17:00:00;07.08.2020 18:00:00;8356;2507;1861;1151
07.08.2020 18:00:00;07.08.2020 19:00:00;8299;2502;1882;1074
07.08.2020 19:00:00;07.08.2020 20:00:00;8186;2485;1855;1053
07.08.2020 20:00:00;07.08.2020 21:00:00;7844;2447;1810;1055
07.08.2020 21:00:00;07.08.2020 22:00:00;8119;2423;1786;1042
07.08.2020 22:00:00;07.08.2020 23:00:00;7910;2411;1803;1086
07.08.2020 23:00:00;08.08.2020 00:00:00;7426;2326;1765;944
08.08.2020 00:00:00;08.08.2020 01:00:00;7077;2249;1707;918
08.08.2020 01:00:00;08.08.2020 02:00:00;6893;2226;1692;1007
08.08.2020 02:00:00;08.08.2020 03:00:00;6789;2194;1664;999
08.08.2020 03:00:00;08.08.2020 04:00:00;6748;2243;1657;1016
08.08.2020 04:00:00;08.08.2020 05:00:00;6672;2219;1523;994
08.08.2020 05:00:00;08.08.2020 06:00:00;6828;2132;1412;933
08.08.2020 06:00:00;08.08.2020 07:00:00;7039;2092;1550;932
08.08.2020 07:00:00;08.08.2020 08:00:00;7276;2138;1641;975
08.08.2020 08:00:00;08.08.2020 09:00:00;7533;2184;1695;1087
08.08.2020 09:00:00;08.08.2020 10:00:00;7663;2370;1754;1099
08.08.2020 10:00:00;08.08.2020 11:00:00;7766;2475;1781;1050
08.08.2020 11:00:00;08.08.2020 12:00:00;7786;2491;1788;1020
08.08.2020 12:00:00;08.08.2020 13:00:00;7768;2491;1780;1006
08.08.2020 13:00:00;08.08.2020 14:00:00;7766;2496;1759;1012
08.08.2020 14:00:00;08.08.2020 15:00:00;7788;2346;1735;982
08.08.2020 15:00:00;08.08.2020 16:00:00;7870;2386;1728;946
08.08.2020 16:00:00;08.08.2020 17:00:00;7923;2368;1689;1027
08.08.2020 17:00:00;08.08.2020 18:00:00;7918;2411;1706;1002
08.08.2020 18:00:00;08.08.2020 19:00:00;7946;2482;1677;1041
08.08.2020 19:00:00;08.08.2020 20:00:00;7791;2443;1656;1026
08.08.2020 20:00:00;08.08.2020 21:00:00;7445;2471;1675;946
08.08.2020 21:00:00;08.08.2020 22:00:00;7751;2471;1696;790
08.08.2020 22:00:00;08.08.2020 23:00:00;7575;2399;1710;789
08.08.2020 23:00:00;09.08.2020 00:00:00;7169;2349;1704;820
09.08.2020 00:00:00;09.08.2020 01:00:00;6865;2314;1555;926
09.08.2020 01:00:00;09.08.2020 02:00:00;6755;2276;1656;929
09.08.2020 02:00:00;09.08.2020 03:00:00;6770;2295;1742;939
09.08.2020 03:00:00;09.08.2020 04:00:00;6743;2313;1637;945
09.08.2020 04:00:00;09.08.2020 05:00:00;6490;2297;1539;817
09.08.2020 05:00:00;09.08.2020 06:00:00;6602;2255;1534;829
09.08.2020 06:00:00;09.08.2020 07:00:00;6789;2275;1570;927
09.08.2020 07:00:00;09.08.2020 08:00:00;6995;2343;1660;923
09.08.2020 08:00:00;09.08.2020 09:00:00;7223;2404;1698;999
09.08.2020 09:00:00;09.08.2020 10:00:00;7406;2453;1744;981
09.08.2020 10:00:00;09.08.2020 11:00:00;7615;2475;1771;940
09.08.2020 11:00:00;09.08.2020 12:00:00;7710;2447;1730;923
09.08.2020 12:00:00;09.08.2020 13:00:00;7701;2406;1759;963
09.08.2020 13:00:00;09.08.2020 14:00:00;7682;2415;1827;961
09.08.2020 14:00:00;09.08.2020 15:00:00;7722;2427;1911;1000
09.08.2020 15:00:00;09.08.2020 16:00:00;7766;2458;1903;976
09.08.2020 16:00:00;09.08.2020 17:00:00;7807;2437;1826;1014
09.08.2020 17:00:00;09.08.2020 18:00:00;7860;2475;1867;1005
09.08.2020 18:00:00;09.08.2020 19:00:00;7984;2488;1852;1055
09.08.2020 19:00:00;09.08.2020 20:00:00;7936;2506;1858;1012
09.08.2020 20:00:00;09.08.2020 21:00:00;7712;2515;1782;876
09.08.2020 21:00:00;09.08.2020 22:00:00;7993;2511;1762;813
09.08.2020 22:00:00;09.08.2020 23:00:00;7716;2473;1757;876
09.08.2020 23:00:00;10.08.2020 00:00:00;7271;2425;1799;910
10.08.2020 00:00:00;10.08.2020 01:00:00;6990;2334;1706;865
10.08.2020 01:00:00;10.08.2020 02:00:00;6826;2291;1699;777
10.08.2020 02:00:00;10.08.2020 03:00:00;6837;2314;1643;869
10.08.2020 03:00:00;10.08.2020 04:00:00;6834;2311;1607;883
10.08.2020 04:00:00;10.08.2020 05:00:00;6931;2361;1633;902
10.08.2020 05:00:00;10.08.2020 06:00:00;7577;2397;1630;1000
10.08.2020 06:00:00;10.08.2020 07:00:00;8166;2442;1713;1069
10.08.2020 07:00:00;10.08.2020 08:00:00;8477;2588;1831;1078
10.08.2020 08:00:00;10.08.2020 09:00:00;8632;2717;1906;1162
10.08.2020 09:00:00;10.08.2020 10:00:00;8719;2758;1900;1087
10.08.2020 10:00:00;10.08.2020 11:00:00;8784;2743;1854;1116
10.08.2020 11:00:00;10.08.2020 12:00:00;8800;2737;1835;1095
10.08.2020 12:00:00;10.08.2020 13:00:00;8731;2681;1824;1096
10.08.2020 13:00:00;10.08.2020 14:00:00;8663;2622;1841;1103
10.08.2020 14:00:00;10.08.2020 15:00:00;8597;2644;1883;1122
10.08.2020 15:00:00;10.08.2020 16:00:00;8459;2645;1884;1097
10.08.2020 16:00:00;10.08.2020 17:00:00;8438;2628;1852;1145
10.08.2020 17:00:00;10.08.2020 18:00:00;8333;2581;1865;1107
10.08.2020 18:00:00;10.08.2020 19:00:00;8445;2537;1825;1136
10.08.2020 19:00:00;10.08.2020 20:00:00;8307;2549;1850;1002
10.08.2020 20:00:00;10.08.2020 21:00:00;8037;2553;1848;1131
10.08.2020 21:00:00;10.08.2020 22:00:00;8222;2546;1856;1102
10.08.2020 22:00:00;10.08.2020 23:00:00;7894;2546;1859;1127
10.08.2020 23:00:00;11.08.2020 00:00:00;7380;2451;1757;1097
11.08.2020 00:00:00;11.08.2020 01:00:00;7088;2322;1803;1107
11.08.2020 01:00:00;11.08.2020 02:00:00;6939;2265;1750;1078
11.08.2020 02:00:00;11.08.2020 03:00:00;6884;2252;1717;1091
11.08.2020 03:00:00;11.08.2020 04:00:00;6906;2237;1726;1019
11.08.2020 04:00:00;11.08.2020 05:00:00;6960;2206;1720;990
11.08.2020 05:00:00;11.08.2020 06:00:00;7568;2215;1742;990
11.08.2020 06:00:00;11.08.2020 07:00:00;8098;2272;1788;1085
11.08.2020 07:00:00;11.08.2020 08:00:00;8254;2445;1876;1138
11.08.2020 08:00:00;11.08.2020 09:00:00;8384;2569;1954;1104
11.08.2020 09:00:00;11.08.2020 10:00:00;8511;2616;1928;1026
11.08.2020 10:00:00;11.08.2020 11:00:00;8603;2627;1930;999
11.08.2020 11:00:00;11.08.2020 12:00:00;8574;2649;1888;1014
11.08.2020 12:00:00;11.08.2020 13:00:00;8439;2663;1858;1024
11.08.2020 13:00:00;11.08.2020 14:00:00;8391;2660;1878;1015
11.08.2020 14:00:00;11.08.2020 15:00:00;8377;2654;1886;1011
11.08.2020 15:00:00;11.08.2020 16:00:00;8413;2665;1913;1026
11.08.2020 16:00:00;11.08.2020 17:00:00;8419;2583;1894;984
11.08.2020 17:00:00;11.08.2020 18:00:00;8408;2571;1864;1070
11.08.2020 18:00:00;11.08.2020 19:00:00;8377;2602;1853;944
11.08.2020 19:00:00;11.08.2020 20:00:00;8370;2608;1857;983
