Delivery Start (CET);Delivery End (CET);FI Volume (MW);NO3 Volume (MW);NO4 Volume (MW);SE1 Volume (MW)
10.08.2022 00:00:00;10.08.2022 01:00:00;7074;2386;1887;1156
10.08.2022 01:00:00;10.08.2022 02:00:00;6967;2329;1796;1059
10.08.2022 02:00:00;10.08.2022 03:00:00;6945;2356;1730;858
10.08.2022 03:00:00;10.08.2022 04:00:00;6955;2265;1722;847
10.08.2022 04:00:00;10.08.2022 05:00:00;7023;2310;1691;822
10.08.2022 05:00:00;10.08.2022 06:00:00;7696;2472;1686;834
10.08.2022 06:00:00;10.08.2022 07:00:00;8189;2457;1776;929
10.08.2022 07:00:00;10.08.2022 08:00:00;8391;2584;1821;1014
10.08.2022 08:00:00;10.08.2022 09:00:00;8413;2536;1908;1001
10.08.2022 09:00:00;10.08.2022 10:00:00;8491;2635;1994;1123
10.08.2022 10:00:00;10.08.2022 11:00:00;8567;2851;2020;1114
10.08.2022 11:00:00;10.08.2022 12:00:00;8592;2895;2059;940
10.08.2022 12:00:00;10.08.2022 13:00:00;8559;2800;1948;858
10.08.2022 13:00:00;10.08.2022 14:00:00;8482;2569;2053;975
10.08.2022 14:00:00;10.08.2022 15:00:00;8482;2667;2049;1120
10.08.2022 15:00:00;10.08.2022 16:00:00;8533;2703;2067;1183
10.08.2022 16:00:00;10.08.2022 17:00:00;8619;3028;2027;1232
10.08.2022 17:00:00;10.08.2022 18:00:00;8607;2825;1979;1167
10.08.2022 18:00:00;10.08.2022 19:00:00;8625;2639;2064;1158
10.08.2022 19:00:00;10.08.2022 20:00:00;8540;2778;2099;1238
10.08.2022 20:00:00;10.08.2022 21:00:00;8321;2646;2057;1155
10.08.2022 21:00:00;10.08.2022 22:00:00;8409;2892;2088;1111
10.08.2022 22:00:00;10.08.2022 23:00:00;8066;2837;2072;1139
10.08.2022 23:00:00;11.08.2022 00:00:00;7551;2464;2067;953
11.08.2022 00:00:00;11.08.2022 01:00:00;7229;2660;1917;858
11.08.2022 01:00:00;11.08.2022 02:00:00;7109;2606;1924;987
11.08.2022 02:00:00;11.08.2022 03:00:00;7116;2625;2098;916
11.08.2022 03:00:00;11.08.2022 04:00:00;7106;2660;2119;1019
11.08.2022 04:00:00;11.08.2022 05:00:00;7188;2622;1927;1026
11.08.2022 05:00:00;11.08.2022 06:00:00;7888;2435;2021;965
11.08.2022 06:00:00;11.08.2022 07:00:00;8450;2483;2115;1106
11.08.2022 07:00:00;11.08.2022 08:00:00;8675;2543;2108;1138
11.08.2022 08:00:00;11.08.2022 09:00:00;8684;2621;2195;1055
11.08.2022 09:00:00;11.08.2022 10:00:00;8721;2692;2247;1318
11.08.2022 10:00:00;11.08.2022 11:00:00;8791;2853;2168;1172
11.08.2022 11:00:00;11.08.2022 12:00:00;8802;2878;2117;1167
11.08.2022 12:00:00;11.08.2022 13:00:00;8782;2972;2211;1186
11.08.2022 13:00:00;11.08.2022 14:00:00;8698;2751;2222;1189
11.08.2022 14:00:00;11.08.2022 15:00:00;8746;2721;2124;1114
11.08.2022 15:00:00;11.08.2022 16:00:00;8790;2743;2167;1106
11.08.2022 16:00:00;11.08.2022 17:00:00;8767;2812;2194;989
11.08.2022 17:00:00;11.08.2022 18:00:00;8618;2839;2187;1096
11.08.2022 18:00:00;11.08.2022 19:00:00;8600;2989;2275;1110
11.08.2022 19:00:00;11.08.2022 20:00:00;8399;2807;2204;1178
11.08.2022 20:00:00;11.08.2022 21:00:00;8072;2816;2110;1374
11.08.2022 21:00:00;11.08.2022 22:00:00;8377;2747;1995;1117
11.08.2022 22:00:00;11.08.2022 23:00:00;8182;2728;1989;986
11.08.2022 23:00:00;12.08.2022 00:00:00;7741;2726;1959;1104
12.08.2022 00:00:00;12.08.2022 01:00:00;7470;2631;1979;1142
12.08.2022 01:00:00;12.08.2022 02:00:00;7320;2491;1883;1071
12.08.2022 02:00:00;12.08.2022 03:00:00;7256;2483;1885;1035
12.08.2022 03:00:00;12.08.2022 04:00:00;7296;2521;1928;967
12.08.2022 04:00:00;12.08.2022 05:00:00;7325;2533;1908;917
12.08.2022 05:00:00;12.08.2022 06:00:00;7941;2494;1865;931
12.08.2022 06:00:00;12.08.2022 07:00:00;8477;2650;1825;1080
12.08.2022 07:00:00;12.08.2022 08:00:00;8711;2775;1960;1184
12.08.2022 08:00:00;12.08.2022 09:00:00;8802;2880;2053;1239
12.08.2022 09:00:00;12.08.2022 10:00:00;8822;2893;2085;1099
12.08.2022 10:00:00;12.08.2022 11:00:00;8881;2900;2153;1021
12.08.2022 11:00:00;12.08.2022 12:00:00;8911;2865;2156;1079
12.08.2022 12:00:00;12.08.2022 13:00:00;8855;2766;2159;1272
12.08.2022 13:00:00;12.08.2022 14:00:00;8781;2736;2112;1308
12.08.2022 14:00:00;12.08.2022 15:00:00;8815;2821;2036;1271
12.08.2022 15:00:00;12.08.2022 16:00:00;8710;2812;2092;1312
12.08.2022 16:00:00;12.08.2022 17:00:00;8681;2766;2158;1383
12.08.2022 17:00:00;12.08.2022 18:00:00;8561;2736;2194;1462
12.08.2022 18:00:00;12.08.2022 19:00:00;8431;2768;2255;1359
12.08.2022 19:00:00;12.08.2022 20:00:00;8330;2758;2187;1291
12.08.2022 20:00:00;12.08.2022 21:00:00;8113;2710;2103;1337
12.08.2022 21:00:00;12.08.2022 22:00:00;8309;2687;2037;1363
12.08.2022 22:00:00;12.08.2022 23:00:00;7972;2679;2051;1249
12.08.2022 23:00:00;13.08.2022 00:00:00;7538;2594;2065;1112
13.08.2022 00:00:00;13.08.2022 01:00:00;7323;2519;2007;1213
13.08.2022 01:00:00;13.08.2022 02:00:00;7165;2552;2053;1116
13.08.2022 02:00:00;13.08.2022 03:00:00;7026;2502;2021;1127
13.08.2022 03:00:00;13.08.2022 04:00:00;6965;2548;2015;1215
13.08.2022 04:00:00;13.08.2022 05:00:00;6829;2529;2013;1215
13.08.2022 05:00:00;13.08.2022 06:00:00;6963;2513;1975;1065
13.08.2022 06:00:00;13.08.2022 07:00:00;7219;2480;1978;1121
13.08.2022 07:00:00;13.08.2022 08:00:00;7488;2503;2010;1149
13.08.2022 08:00:00;13.08.2022 09:00:00;7701;2583;2077;1192
13.08.2022 09:00:00;13.08.2022 10:00:00;7818;2672;2128;1325
13.08.2022 10:00:00;13.08.2022 11:00:00;7925;2740;2108;953
13.08.2022 11:00:00;13.08.2022 12:00:00;7984;2758;2153;1137
13.08.2022 12:00:00;13.08.2022 13:00:00;7986;2730;2174;1206
13.08.2022 13:00:00;13.08.2022 14:00:00;7946;2694;2087;1362
13.08.2022 14:00:00;13.08.2022 15:00:00;7953;2654;2128;1265
13.08.2022 15:00:00;13.08.2022 16:00:00;8018;2649;2036;1163
13.08.2022 16:00:00;13.08.2022 17:00:00;8105;2624;2008;1135
13.08.2022 17:00:00;13.08.2022 18:00:00;8094;2666;1986;1256
13.08.2022 18:00:00;13.08.2022 19:00:00;8093;2690;2000;1192
13.08.2022 19:00:00;13.08.2022 20:00:00;7945;2656;1961;1231
13.08.2022 20:00:00;13.08.2022 21:00:00;7775;2641;1973;1214
13.08.2022 21:00:00;13.08.2022 22:00:00;8035;2646;1970;1151
13.08.2022 22:00:00;13.08.2022 23:00:00;7816;2631;1977;1149
13.08.2022 23:00:00;14.08.2022 00:00:00;7528;2610;2035;1205
14.08.2022 00:00:00;14.08.2022 01:00:00;7212;2626;1975;1290
14.08.2022 01:00:00;14.08.2022 02:00:00;7021;2615;1942;1442
14.08.2022 02:00:00;14.08.2022 03:00:00;6910;2561;1976;1488
14.08.2022 03:00:00;14.08.2022 04:00:00;6923;2565;2064;1331
14.08.2022 04:00:00;14.08.2022 05:00:00;6806;2555;2040;1326
14.08.2022 05:00:00;14.08.2022 06:00:00;6906;2601;2060;1035
14.08.2022 06:00:00;14.08.2022 07:00:00;7027;2602;1943;1040
14.08.2022 07:00:00;14.08.2022 08:00:00;7191;2607;1911;1109
14.08.2022 08:00:00;14.08.2022 09:00:00;7386;2718;2014;1117
14.08.2022 09:00:00;14.08.2022 10:00:00;7621;2762;2006;1136
14.08.2022 10:00:00;14.08.2022 11:00:00;7779;2728;2022;1120
14.08.2022 11:00:00;14.08.2022 12:00:00;7814;2739;2071;1117
14.08.2022 12:00:00;14.08.2022 13:00:00;7892;2757;1945;1135
14.08.2022 13:00:00;14.08.2022 14:00:00;7860;2760;2097;1162
14.08.2022 14:00:00;14.08.2022 15:00:00;7899;2722;2068;1164
14.08.2022 15:00:00;14.08.2022 16:00:00;7951;2662;2087;1173
14.08.2022 16:00:00;14.08.2022 17:00:00;7962;2660;2032;1294
14.08.2022 17:00:00;14.08.2022 18:00:00;7982;2674;2067;1233
14.08.2022 18:00:00;14.08.2022 19:00:00;7996;2695;2077;1269
14.08.2022 19:00:00;14.08.2022 20:00:00;7956;2720;2042;1270
14.08.2022 20:00:00;14.08.2022 21:00:00;7716;2792;2005;1183
14.08.2022 21:00:00;14.08.2022 22:00:00;8030;2802;2042;1109
14.08.2022 22:00:00;14.08.2022 23:00:00;7750;2782;2076;1036
14.08.2022 23:00:00;15.08.2022 00:00:00;7437;2759;2060;1034
15.08.2022 00:00:00;15.08.2022 01:00:00;7348;2654;1961;1099
15.08.2022 01:00:00;15.08.2022 02:00:00;7093;2567;1912;1113
15.08.2022 02:00:00;15.08.2022 03:00:00;7138;2560;1869;1194
15.08.2022 03:00:00;15.08.2022 04:00:00;7191;2466;1852;1078
15.08.2022 04:00:00;15.08.2022 05:00:00;7251;2381;1836;1059
15.08.2022 05:00:00;15.08.2022 06:00:00;7771;2450;1791;1060
15.08.2022 06:00:00;15.08.2022 07:00:00;8218;2750;1888;1064
15.08.2022 07:00:00;15.08.2022 08:00:00;8486;2841;1985;1076
15.08.2022 08:00:00;15.08.2022 09:00:00;8671;2805;1961;1205
15.08.2022 09:00:00;15.08.2022 10:00:00;8746;2898;2003;1287
15.08.2022 10:00:00;15.08.2022 11:00:00;8836;2936;2014;1194
15.08.2022 11:00:00;15.08.2022 12:00:00;9009;2853;1990;1221
15.08.2022 12:00:00;15.08.2022 13:00:00;9029;2810;1939;1166
15.08.2022 13:00:00;15.08.2022 14:00:00;8922;2874;1858;1210
15.08.2022 14:00:00;15.08.2022 15:00:00;8787;2881;1997;1207
15.08.2022 15:00:00;15.08.2022 16:00:00;8725;2846;1979;1277
15.08.2022 16:00:00;15.08.2022 17:00:00;8666;2802;1988;1131
15.08.2022 17:00:00;15.08.2022 18:00:00;8602;2939;1963;1159
15.08.2022 18:00:00;15.08.2022 19:00:00;8511;2981;1916;1208
15.08.2022 19:00:00;15.08.2022 20:00:00;8428;2920;1901;1260
15.08.2022 20:00:00;15.08.2022 21:00:00;8285;2854;1927;1125
15.08.2022 21:00:00;15.08.2022 22:00:00;8393;2815;1919;1021
15.08.2022 22:00:00;15.08.2022 23:00:00;8100;2755;1998;1045
15.08.2022 23:00:00;16.08.2022 00:00:00;7680;2587;1925;1150
16.08.2022 00:00:00;16.08.2022 01:00:00;7347;2424;1803;1120
16.08.2022 01:00:00;16.08.2022 02:00:00;7231;2461;1794;1140
16.08.2022 02:00:00;16.08.2022 03:00:00;7164;2361;1759;918
16.08.2022 03:00:00;16.08.2022 04:00:00;7222;2183;1717;1072
16.08.2022 04:00:00;16.08.2022 05:00:00;7322;2299;1704;1163
16.08.2022 05:00:00;16.08.2022 06:00:00;7811;2346;1644;1065
16.08.2022 06:00:00;16.08.2022 07:00:00;8322;2596;1671;980
16.08.2022 07:00:00;16.08.2022 08:00:00;8620;2771;1864;1107
16.08.2022 08:00:00;16.08.2022 09:00:00;8607;2859;1878;1227
16.08.2022 09:00:00;16.08.2022 10:00:00;8611;2713;1899;1071
16.08.2022 10:00:00;16.08.2022 11:00:00;8845;2709;1938;1081
16.08.2022 11:00:00;16.08.2022 12:00:00;8897;2732;1936;1133
16.08.2022 12:00:00;16.08.2022 13:00:00;9002;2738;1882;1233
16.08.2022 13:00:00;16.08.2022 14:00:00;8973;2714;1894;1286
16.08.2022 14:00:00;16.08.2022 15:00:00;8995;2740;1953;1439
16.08.2022 15:00:00;16.08.2022 16:00:00;8952;2743;2035;1257
16.08.2022 16:00:00;16.08.2022 17:00:00;8912;2811;1943;1303
16.08.2022 17:00:00;16.08.2022 18:00:00;8771;2824;1939;1368
16.08.2022 18:00:00;16.08.2022 19:00:00;8668;2786;1983;1283
16.08.2022 19:00:00;16.08.2022 20:00:00;8576;2816;1910;1202
16.08.2022 20:00:00;16.08.2022 21:00:00;8363;2734;1931;1267
16.08.2022 21:00:00;16.08.2022 22:00:00;8488;2723;1878;1079
16.08.2022 22:00:00;16.08.2022 23:00:00;8167;2621;1882;1059
16.08.2022 23:00:00;17.08.2022 00:00:00;7648;2496;1807;1046
17.08.2022 00:00:00;17.08.2022 01:00:00;7295;2380;1648;1014
17.08.2022 01:00:00;17.08.2022 02:00:00;7148;2270;1542;1073
17.08.2022 02:00:00;17.08.2022 03:00:00;7057;2265;1579;1115
17.08.2022 03:00:00;17.08.2022 04:00:00;7135;2210;1530;1159
17.08.2022 04:00:00;17.08.2022 05:00:00;7247;2335;1596;1143
17.08.2022 05:00:00;17.08.2022 06:00:00;7913;2296;1606;1164
17.08.2022 06:00:00;17.08.2022 07:00:00;8492;2324;1711;1115
17.08.2022 07:00:00;17.08.2022 08:00:00;8727;2526;1908;954
17.08.2022 08:00:00;17.08.2022 09:00:00;8868;2827;1873;1365
17.08.2022 09:00:00;17.08.2022 10:00:00;8896;2712;1887;1474
17.08.2022 10:00:00;17.08.2022 11:00:00;9050;2822;1892;1245
17.08.2022 11:00:00;17.08.2022 12:00:00;9101;2868;1945;1464
17.08.2022 12:00:00;17.08.2022 13:00:00;9098;2840;1930;1254
17.08.2022 13:00:00;17.08.2022 14:00:00;9030;2782;1954;1206
17.08.2022 14:00:00;17.08.2022 15:00:00;8949;2790;2014;1064
17.08.2022 15:00:00;17.08.2022 16:00:00;8946;2849;2097;1026
17.08.2022 16:00:00;17.08.2022 17:00:00;8934;2865;2077;1107
17.08.2022 17:00:00;17.08.2022 18:00:00;8837;2770;1941;1404
17.08.2022 18:00:00;17.08.2022 19:00:00;8815;2782;1946;1596
17.08.2022 19:00:00;17.08.2022 20:00:00;8697;2750;1992;1390
17.08.2022 20:00:00;17.08.2022 21:00:00;8361;2758;1930;1228
17.08.2022 21:00:00;17.08.2022 22:00:00;8351;2790;1929;1080
17.08.2022 22:00:00;17.08.2022 23:00:00;8081;2742;1905;986
17.08.2022 23:00:00;18.08.2022 00:00:00;7723;2664;1831;973
18.08.2022 00:00:00;18.08.2022 01:00:00;7441;2526;1845;1043
18.08.2022 01:00:00;18.08.2022 02:00:00;7261;2493;1838;1145
18.08.2022 02:00:00;18.08.2022 03:00:00;7057;2476;1764;1130
18.08.2022 03:00:00;18.08.2022 04:00:00;7217;2348;1816;1265
18.08.2022 04:00:00;18.08.2022 05:00:00;7236;2357;1809;1259
18.08.2022 05:00:00;18.08.2022 06:00:00;7688;2407;1832;1124
18.08.2022 06:00:00;18.08.2022 07:00:00;8144;2473;1890;1184
18.08.2022 07:00:00;18.08.2022 08:00:00;8571;2561;1925;1235
18.08.2022 08:00:00;18.08.2022 09:00:00;8651;2706;1898;1263
18.08.2022 09:00:00;18.08.2022 10:00:00;8695;2803;1861;1248
18.08.2022 10:00:00;18.08.2022 11:00:00;8837;2786;1876;1278
18.08.2022 11:00:00;18.08.2022 12:00:00;8729;2703;1926;1286
18.08.2022 12:00:00;18.08.2022 13:00:00;8678;2736;1870;1275
18.08.2022 13:00:00;18.08.2022 14:00:00;8673;2756;1863;1292
18.08.2022 14:00:00;18.08.2022 15:00:00;8661;2840;1894;1263
18.08.2022 15:00:00;18.08.2022 16:00:00;8612;2834;1827;1302
18.08.2022 16:00:00;18.08.2022 17:00:00;8658;2790;1854;1291
18.08.2022 17:00:00;18.08.2022 18:00:00;8534;2634;1845;1282
18.08.2022 18:00:00;18.08.2022 19:00:00;8552;2495;1813;1243
18.08.2022 19:00:00;18.08.2022 20:00:00;8505;2572;1806;1160
18.08.2022 20:00:00;18.08.2022 21:00:00;8400;2704;1835;1214
18.08.2022 21:00:00;18.08.2022 22:00:00;8518;2555;1778;1225
18.08.2022 22:00:00;18.08.2022 23:00:00;8107;2422;1799;1165
18.08.2022 23:00:00;19.08.2022 00:00:00;7662;2291;1783;1231
19.08.2022 00:00:00;19.08.2022 01:00:00;7419;2378;1812;1224
19.08.2022 01:00:00;19.08.2022 02:00:00;7271;2457;1800;1175
19.08.2022 02:00:00;19.08.2022 03:00:00;7218;2513;1782;1168
19.08.2022 03:00:00;19.08.2022 04:00:00;7289;2557;1780;1175
19.08.2022 04:00:00;19.08.2022 05:00:00;7367;2545;1719;1178
19.08.2022 05:00:00;19.08.2022 06:00:00;7880;2470;1690;1149
19.08.2022 06:00:00;19.08.2022 07:00:00;8321;2629;1734;1216
19.08.2022 07:00:00;19.08.2022 08:00:00;8776;2788;1841;1278
19.08.2022 08:00:00;19.08.2022 09:00:00;8851;2850;1843;1239
19.08.2022 09:00:00;19.08.2022 10:00:00;8953;2889;1809;1322
19.08.2022 10:00:00;19.08.2022 11:00:00;9033;2747;1881;1388
19.08.2022 11:00:00;19.08.2022 12:00:00;8988;2646;1894;1361
19.08.2022 12:00:00;19.08.2022 13:00:00;8891;2639;1938;1405
19.08.2022 13:00:00;19.08.2022 14:00:00;8957;2706;1971;1486
19.08.2022 14:00:00;19.08.2022 15:00:00;8882;2804;1971;1441
19.08.2022 15:00:00;19.08.2022 16:00:00;8828;2613;1903;1416
19.08.2022 16:00:00;19.08.2022 17:00:00;8746;2659;1780;1536
19.08.2022 17:00:00;19.08.2022 18:00:00;8488;2753;1713;1500
19.08.2022 18:00:00;19.08.2022 19:00:00;8531;2708;1642;1358
19.08.2022 19:00:00;19.08.2022 20:00:00;8434;2580;1759;1285
19.08.2022 20:00:00;19.08.2022 21:00:00;8237;2833;1866;1215
19.08.2022 21:00:00;19.08.2022 22:00:00;8278;2770;1870;1361
19.08.2022 22:00:00;19.08.2022 23:00:00;7915;2742;1791;1312
19.08.2022 23:00:00;20.08.2022 00:00:00;7544;2562;1777;1286
20.08.2022 00:00:00;20.08.2022 01:00:00;7273;2493;1800;1200
20.08.2022 01:00:00;20.08.2022 02:00:00;7148;2507;1736;1357
20.08.2022 02:00:00;20.08.2022 03:00:00;7138;2502;1717;1273
20.08.2022 03:00:00;20.08.2022 04:00:00;7171;2515;1693;1172
20.08.2022 04:00:00;20.08.2022 05:00:00;7065;2451;1631;1114
20.08.2022 05:00:00;20.08.2022 06:00:00;7156;2389;1641;1209
20.08.2022 06:00:00;20.08.2022 07:00:00;7328;2400;1639;1152
20.08.2022 07:00:00;20.08.2022 08:00:00;7617;2476;1671;1196
20.08.2022 08:00:00;20.08.2022 09:00:00;7867;2610;1743;1119
20.08.2022 09:00:00;20.08.2022 10:00:00;7955;2692;1819;1077
20.08.2022 10:00:00;20.08.2022 11:00:00;8114;2689;1790;1360
20.08.2022 11:00:00;20.08.2022 12:00:00;8178;2682;1774;1575
20.08.2022 12:00:00;20.08.2022 13:00:00;8193;2770;1751;1412
20.08.2022 13:00:00;20.08.2022 14:00:00;8100;2630;1731;1205
20.08.2022 14:00:00;20.08.2022 15:00:00;8190;2635;1673;1180
20.08.2022 15:00:00;20.08.2022 16:00:00;8286;2628;1652;1323
20.08.2022 16:00:00;20.08.2022 17:00:00;8381;2615;1695;1405
20.08.2022 17:00:00;20.08.2022 18:00:00;8372;2628;1761;1284
20.08.2022 18:00:00;20.08.2022 19:00:00;8331;2634;1755;1142
20.08.2022 19:00:00;20.08.2022 20:00:00;8223;2620;1736;915
20.08.2022 20:00:00;20.08.2022 21:00:00;7894;2547;1761;780
20.08.2022 21:00:00;20.08.2022 22:00:00;8067;2530;1810;861
20.08.2022 22:00:00;20.08.2022 23:00:00;7833;2525;1798;1013
20.08.2022 23:00:00;21.08.2022 00:00:00;7404;2427;1773;831
21.08.2022 00:00:00;21.08.2022 01:00:00;7061;2437;1718;1038
21.08.2022 01:00:00;21.08.2022 02:00:00;6917;2403;1702;1008
21.08.2022 02:00:00;21.08.2022 03:00:00;6803;2357;1686;966
21.08.2022 03:00:00;21.08.2022 04:00:00;6792;2370;1687;1107
21.08.2022 04:00:00;21.08.2022 05:00:00;6726;2346;1666;1220
21.08.2022 05:00:00;21.08.2022 06:00:00;6739;2332;1653;1286
21.08.2022 06:00:00;21.08.2022 07:00:00;7072;2311;1651;1319
21.08.2022 07:00:00;21.08.2022 08:00:00;7318;2312;1642;1419
21.08.2022 08:00:00;21.08.2022 09:00:00;7545;2346;1693;1484
21.08.2022 09:00:00;21.08.2022 10:00:00;7806;2397;1781;1527
21.08.2022 10:00:00;21.08.2022 11:00:00;8020;2536;1773;1302
21.08.2022 11:00:00;21.08.2022 12:00:00;8166;2487;1761;1192
21.08.2022 12:00:00;21.08.2022 13:00:00;8199;2482;1747;1123
21.08.2022 13:00:00;21.08.2022 14:00:00;8192;2609;1761;1159
21.08.2022 14:00:00;21.08.2022 15:00:00;8184;2579;1803;1320
21.08.2022 15:00:00;21.08.2022 16:00:00;8237;2593;1761;1317
21.08.2022 16:00:00;21.08.2022 17:00:00;8292;2542;1772;1185
21.08.2022 17:00:00;21.08.2022 18:00:00;8246;2562;1762;1175
21.08.2022 18:00:00;21.08.2022 19:00:00;8239;2710;1737;1088
21.08.2022 19:00:00;21.08.2022 20:00:00;8200;2685;1726;932
21.08.2022 20:00:00;21.08.2022 21:00:00;8104;2630;1785;1029
21.08.2022 21:00:00;21.08.2022 22:00:00;8146;2573;1749;1265
21.08.2022 22:00:00;21.08.2022 23:00:00;7856;2472;1630;1543
21.08.2022 23:00:00;22.08.2022 00:00:00;7496;2323;1668;1212
22.08.2022 00:00:00;22.08.2022 01:00:00;7239;2366;1663;1263
22.08.2022 01:00:00;22.08.2022 02:00:00;7080;2284;1642;1225
22.08.2022 02:00:00;22.08.2022 03:00:00;7072;2212;1604;1220
22.08.2022 03:00:00;22.08.2022 04:00:00;7183;2362;1495;1115
22.08.2022 04:00:00;22.08.2022 05:00:00;7373;2489;1460;1070
22.08.2022 05:00:00;22.08.2022 06:00:00;7756;2610;1442;1080
22.08.2022 06:00:00;22.08.2022 07:00:00;8253;2550;1512;1109
22.08.2022 07:00:00;22.08.2022 08:00:00;8631;2580;1502;1332
22.08.2022 08:00:00;22.08.2022 09:00:00;8751;2756;1558;1208
22.08.2022 09:00:00;22.08.2022 10:00:00;8790;2838;1722;1092
22.08.2022 10:00:00;22.08.2022 11:00:00;8901;2977;1813;855
22.08.2022 11:00:00;22.08.2022 12:00:00;8854;2915;1840;1055
22.08.2022 12:00:00;22.08.2022 13:00:00;8731;2776;1895;1171
22.08.2022 13:00:00;22.08.2022 14:00:00;8614;2705;1898;1162
22.08.2022 14:00:00;22.08.2022 15:00:00;8581;2824;1897;1058
22.08.2022 15:00:00;22.08.2022 16:00:00;8500;2848;1902;1201
22.08.2022 16:00:00;22.08.2022 17:00:00;8426;2810;1878;1138
22.08.2022 17:00:00;22.08.2022 18:00:00;8428;2815;1906;1384
22.08.2022 18:00:00;22.08.2022 19:00:00;8483;2885;1887;1391
22.08.2022 19:00:00;22.08.2022 20:00:00;8416;2906;1892;1417
22.08.2022 20:00:00;22.08.2022 21:00:00;8298;2861;1887;1354
22.08.2022 21:00:00;22.08.2022 22:00:00;8306;2904;1989;1201
22.08.2022 22:00:00;22.08.2022 23:00:00;7865;2775;1911;1170
22.08.2022 23:00:00;23.08.2022 00:00:00;7491;2673;1788;1242
23.08.2022 00:00:00;23.08.2022 01:00:00;7366;2599;1739;1236
23.08.2022 01:00:00;23.08.2022 02:00:00;7234;2536;1692;1146
23.08.2022 02:00:00;23.08.2022 03:00:00;7236;2490;1650;1068
23.08.2022 03:00:00;23.08.2022 04:00:00;7328;2451;1653;983
23.08.2022 04:00:00;23.08.2022 05:00:00;7388;2467;1649;907
23.08.2022 05:00:00;23.08.2022 06:00:00;7922;2480;1697;974
23.08.2022 06:00:00;23.08.2022 07:00:00;8428;2602;1842;1343
23.08.2022 07:00:00;23.08.2022 08:00:00;8704;2778;1948;1418
23.08.2022 08:00:00;23.08.2022 09:00:00;8810;2871;2007;1263
23.08.2022 09:00:00;23.08.2022 10:00:00;8873;2859;2017;1241
23.08.2022 10:00:00;23.08.2022 11:00:00;8976;2787;2039;1235
23.08.2022 11:00:00;23.08.2022 12:00:00;9029;2750;2082;1196
23.08.2022 12:00:00;23.08.2022 13:00:00;9007;2708;1936;1089
23.08.2022 13:00:00;23.08.2022 14:00:00;8832;2764;1908;1032
23.08.2022 14:00:00;23.08.2022 15:00:00;8753;2914;1929;1235
23.08.2022 15:00:00;23.08.2022 16:00:00;8687;2879;2077;1319
23.08.2022 16:00:00;23.08.2022 17:00:00;8630;2869;2090;1293
23.08.2022 17:00:00;23.08.2022 18:00:00;8533;2845;2013;1265
23.08.2022 18:00:00;23.08.2022 19:00:00;8551;2838;1995;1259
23.08.2022 19:00:00;23.08.2022 20:00:00;8475;2900;2101;1279
23.08.2022 20:00:00;23.08.2022 21:00:00;8307;2863;2181;1169
23.08.2022 21:00:00;23.08.2022 22:00:00;8253;2849;2187;1192
23.08.2022 22:00:00;23.08.2022 23:00:00;7985;2807;1995;1151
23.08.2022 23:00:00;24.08.2022 00:00:00;7573;2720;1934;1137
24.08.2022 00:00:00;24.08.2022 01:00:00;7393;2601;1900;1120
24.08.2022 01:00:00;24.08.2022 02:00:00;7264;2542;1851;1084
24.08.2022 02:00:00;24.08.2022 03:00:00;7190;2580;1836;1097
24.08.2022 03:00:00;24.08.2022 04:00:00;7265;2446;1825;1080
24.08.2022 04:00:00;24.08.2022 05:00:00;7396;2417;1814;982
24.08.2022 05:00:00;24.08.2022 06:00:00;7838;2359;1829;1063
24.08.2022 06:00:00;24.08.2022 07:00:00;8292;2435;1856;1171
24.08.2022 07:00:00;24.08.2022 08:00:00;8595;2711;1893;1200
24.08.2022 08:00:00;24.08.2022 09:00:00;8724;2842;2010;1137
24.08.2022 09:00:00;24.08.2022 10:00:00;8656;2854;1931;1250
24.08.2022 10:00:00;24.08.2022 11:00:00;8663;2842;1891;1310
24.08.2022 11:00:00;24.08.2022 12:00:00;8709;2878;1869;1245
24.08.2022 12:00:00;24.08.2022 13:00:00;8661;2730;1876;1261
24.08.2022 13:00:00;24.08.2022 14:00:00;8524;2717;1874;1230
24.08.2022 14:00:00;24.08.2022 15:00:00;8484;2755;1895;1221
24.08.2022 15:00:00;24.08.2022 16:00:00;8449;2759;1864;1089
24.08.2022 16:00:00;24.08.2022 17:00:00;8434;2740;1841;1117
24.08.2022 17:00:00;24.08.2022 18:00:00;8348;2679;1830;1100
24.08.2022 18:00:00;24.08.2022 19:00:00;8337;2682;2051;1088
24.08.2022 19:00:00;24.08.2022 20:00:00;8207;2651;1899;1152
24.08.2022 20:00:00;24.08.2022 21:00:00;8025;2659;1874;1149
24.08.2022 21:00:00;24.08.2022 22:00:00;7847;2741;1798;1088
24.08.2022 22:00:00;24.08.2022 23:00:00;7544;2622;1851;1081
24.08.2022 23:00:00;25.08.2022 00:00:00;7149;2429;1826;984
25.08.2022 00:00:00;25.08.2022 01:00:00;6918;2360;1743;1011
25.08.2022 01:00:00;25.08.2022 02:00:00;6833;2234;1725;1089
25.08.2022 02:00:00;25.08.2022 03:00:00;6737;2181;1783;1099
25.08.2022 03:00:00;25.08.2022 04:00:00;6826;2258;1815;1006
25.08.2022 04:00:00;25.08.2022 05:00:00;6970;2363;1820;1153
25.08.2022 05:00:00;25.08.2022 06:00:00;7506;2503;1860;1293
25.08.2022 06:00:00;25.08.2022 07:00:00;8028;2601;1882;1240
