Delivery Start (CET);Delivery End (CET);Price (NOK)
18.06.2023 14:00:00;18.06.2023 15:00:00;282.35
18.06.2023 15:00:00;18.06.2023 16:00:00;466.33
18.06.2023 16:00:00;18.06.2023 17:00:00;656.92
18.06.2023 17:00:00;18.06.2023 18:00:00;784.13
18.06.2023 18:00:00;18.06.2023 19:00:00;890.72
18.06.2023 19:00:00;18.06.2023 20:00:00;922.23
18.06.2023 20:00:00;18.06.2023 21:00:00;920.26
18.06.2023 21:00:00;18.06.2023 22:00:00;907.29
18.06.2023 22:00:00;18.06.2023 23:00:00;877.74
18.06.2023 23:00:00;19.06.2023 00:00:00;783.55
19.06.2023 00:00:00;19.06.2023 01:00:00;753.08
19.06.2023 01:00:00;19.06.2023 02:00:00;684.61
19.06.2023 02:00:00;19.06.2023 03:00:00;671.17
19.06.2023 03:00:00;19.06.2023 04:00:00;671.05
19.06.2023 04:00:00;19.06.2023 05:00:00;683.56
19.06.2023 05:00:00;19.06.2023 06:00:00;737.32
19.06.2023 06:00:00;19.06.2023 07:00:00;898.13
19.06.2023 07:00:00;19.06.2023 08:00:00;999.28
19.06.2023 08:00:00;19.06.2023 09:00:00;1160.78
19.06.2023 09:00:00;19.06.2023 10:00:00;1091.38
19.06.2023 10:00:00;19.06.2023 11:00:00;1000.78
19.06.2023 11:00:00;19.06.2023 12:00:00;972.63
19.06.2023 12:00:00;19.06.2023 13:00:00;937.29
19.06.2023 13:00:00;19.06.2023 14:00:00;915.05
19.06.2023 14:00:00;19.06.2023 15:00:00;899.99
19.06.2023 15:00:00;19.06.2023 16:00:00;909.72
19.06.2023 16:00:00;19.06.2023 17:00:00;933.93
19.06.2023 17:00:00;19.06.2023 18:00:00;990.7
19.06.2023 18:00:00;19.06.2023 19:00:00;989.2
19.06.2023 19:00:00;19.06.2023 20:00:00;1002.52
19.06.2023 20:00:00;19.06.2023 21:00:00;1013.76
19.06.2023 21:00:00;19.06.2023 22:00:00;982.13
19.06.2023 22:00:00;19.06.2023 23:00:00;910.65
19.06.2023 23:00:00;20.06.2023 00:00:00;848.2
20.06.2023 00:00:00;20.06.2023 01:00:00;767.2
20.06.2023 01:00:00;20.06.2023 02:00:00;725.13
20.06.2023 02:00:00;20.06.2023 03:00:00;694.8
20.06.2023 03:00:00;20.06.2023 04:00:00;681.55
20.06.2023 04:00:00;20.06.2023 05:00:00;683.64
20.06.2023 05:00:00;20.06.2023 06:00:00;687.59
20.06.2023 06:00:00;20.06.2023 07:00:00;779.06
20.06.2023 07:00:00;20.06.2023 08:00:00;934.1
20.06.2023 08:00:00;20.06.2023 09:00:00;1004.07
20.06.2023 09:00:00;20.06.2023 10:00:00;975.95
20.06.2023 10:00:00;20.06.2023 11:00:00;930.15
20.06.2023 11:00:00;20.06.2023 12:00:00;892.61
20.06.2023 12:00:00;20.06.2023 13:00:00;883.2
20.06.2023 13:00:00;20.06.2023 14:00:00;837.29
20.06.2023 14:00:00;20.06.2023 15:00:00;813.58
20.06.2023 15:00:00;20.06.2023 16:00:00;869.25
20.06.2023 16:00:00;20.06.2023 17:00:00;893.89
20.06.2023 17:00:00;20.06.2023 18:00:00;947.35
20.06.2023 18:00:00;20.06.2023 19:00:00;986.06
20.06.2023 19:00:00;20.06.2023 20:00:00;1023.71
20.06.2023 20:00:00;20.06.2023 21:00:00;969.09
20.06.2023 21:00:00;20.06.2023 22:00:00;948.05
20.06.2023 22:00:00;20.06.2023 23:00:00;918.88
20.06.2023 23:00:00;21.06.2023 00:00:00;892.61
21.06.2023 00:00:00;21.06.2023 01:00:00;841.25
21.06.2023 01:00:00;21.06.2023 02:00:00;744.02
21.06.2023 02:00:00;21.06.2023 03:00:00;713.09
21.06.2023 03:00:00;21.06.2023 04:00:00;712.04
21.06.2023 04:00:00;21.06.2023 05:00:00;715.42
21.06.2023 05:00:00;21.06.2023 06:00:00;756.16
21.06.2023 06:00:00;21.06.2023 07:00:00;887.83
21.06.2023 07:00:00;21.06.2023 08:00:00;965.22
21.06.2023 08:00:00;21.06.2023 09:00:00;1028.6
21.06.2023 09:00:00;21.06.2023 10:00:00;988.33
21.06.2023 10:00:00;21.06.2023 11:00:00;937.55
21.06.2023 11:00:00;21.06.2023 12:00:00;914.91
21.06.2023 12:00:00;21.06.2023 13:00:00;868.22
21.06.2023 13:00:00;21.06.2023 14:00:00;827.01
21.06.2023 14:00:00;21.06.2023 15:00:00;817.09
21.06.2023 15:00:00;21.06.2023 16:00:00;828.18
21.06.2023 16:00:00;21.06.2023 17:00:00;830.05
21.06.2023 17:00:00;21.06.2023 18:00:00;920.51
21.06.2023 18:00:00;21.06.2023 19:00:00;953.2
21.06.2023 19:00:00;21.06.2023 20:00:00;957.4
21.06.2023 20:00:00;21.06.2023 21:00:00;936.5
21.06.2023 21:00:00;21.06.2023 22:00:00;926.58
21.06.2023 22:00:00;21.06.2023 23:00:00;876.04
21.06.2023 23:00:00;22.06.2023 00:00:00;778.1
22.06.2023 00:00:00;22.06.2023 01:00:00;725.33
22.06.2023 01:00:00;22.06.2023 02:00:00;694.34
22.06.2023 02:00:00;22.06.2023 03:00:00;680.02
22.06.2023 03:00:00;22.06.2023 04:00:00;677.44
22.06.2023 04:00:00;22.06.2023 05:00:00;676.38
22.06.2023 05:00:00;22.06.2023 06:00:00;682.01
22.06.2023 06:00:00;22.06.2023 07:00:00;743.06
22.06.2023 07:00:00;22.06.2023 08:00:00;840.37
22.06.2023 08:00:00;22.06.2023 09:00:00;925.94
22.06.2023 09:00:00;22.06.2023 10:00:00;912.56
22.06.2023 10:00:00;22.06.2023 11:00:00;841.78
22.06.2023 11:00:00;22.06.2023 12:00:00;786.96
22.06.2023 12:00:00;22.06.2023 13:00:00;701.5
22.06.2023 13:00:00;22.06.2023 14:00:00;655.37
22.06.2023 14:00:00;22.06.2023 15:00:00;645.04
22.06.2023 15:00:00;22.06.2023 16:00:00;635.76
22.06.2023 16:00:00;22.06.2023 17:00:00;628.13
22.06.2023 17:00:00;22.06.2023 18:00:00;665.23
22.06.2023 18:00:00;22.06.2023 19:00:00;709.37
22.06.2023 19:00:00;22.06.2023 20:00:00;719.11
22.06.2023 20:00:00;22.06.2023 21:00:00;728.26
22.06.2023 21:00:00;22.06.2023 22:00:00;724.51
22.06.2023 22:00:00;22.06.2023 23:00:00;683.54
22.06.2023 23:00:00;23.06.2023 00:00:00;599.96
23.06.2023 00:00:00;23.06.2023 01:00:00;583.79
23.06.2023 01:00:00;23.06.2023 02:00:00;401.51
23.06.2023 02:00:00;23.06.2023 03:00:00;378.22
23.06.2023 03:00:00;23.06.2023 04:00:00;348.79
23.06.2023 04:00:00;23.06.2023 05:00:00;354.58
23.06.2023 05:00:00;23.06.2023 06:00:00;389.92
23.06.2023 06:00:00;23.06.2023 07:00:00;592.71
23.06.2023 07:00:00;23.06.2023 08:00:00;655.28
23.06.2023 08:00:00;23.06.2023 09:00:00;681.12
23.06.2023 09:00:00;23.06.2023 10:00:00;657.72
23.06.2023 10:00:00;23.06.2023 11:00:00;636.39
23.06.2023 11:00:00;23.06.2023 12:00:00;537.9
23.06.2023 12:00:00;23.06.2023 13:00:00;450.41
23.06.2023 13:00:00;23.06.2023 14:00:00;402.32
23.06.2023 14:00:00;23.06.2023 15:00:00;342.07
23.06.2023 15:00:00;23.06.2023 16:00:00;289.58
23.06.2023 16:00:00;23.06.2023 17:00:00;372.2
23.06.2023 17:00:00;23.06.2023 18:00:00;492.13
23.06.2023 18:00:00;23.06.2023 19:00:00;604.3
23.06.2023 19:00:00;23.06.2023 20:00:00;649.26
23.06.2023 20:00:00;23.06.2023 21:00:00;673.01
23.06.2023 21:00:00;23.06.2023 22:00:00;659.8
23.06.2023 22:00:00;23.06.2023 23:00:00;636.39
23.06.2023 23:00:00;24.06.2023 00:00:00;553.89
24.06.2023 00:00:00;24.06.2023 01:00:00;474.48
24.06.2023 01:00:00;24.06.2023 02:00:00;455.14
24.06.2023 02:00:00;24.06.2023 03:00:00;415.53
24.06.2023 03:00:00;24.06.2023 04:00:00;389.48
24.06.2023 04:00:00;24.06.2023 05:00:00;359.07
24.06.2023 05:00:00;24.06.2023 06:00:00;325.94
24.06.2023 06:00:00;24.06.2023 07:00:00;394.79
24.06.2023 07:00:00;24.06.2023 08:00:00;453.49
24.06.2023 08:00:00;24.06.2023 09:00:00;435.69
24.06.2023 09:00:00;24.06.2023 10:00:00;457.15
24.06.2023 10:00:00;24.06.2023 11:00:00;363.78
24.06.2023 11:00:00;24.06.2023 12:00:00;258.28
24.06.2023 12:00:00;24.06.2023 13:00:00;172.58
24.06.2023 13:00:00;24.06.2023 14:00:00;19.57
24.06.2023 14:00:00;24.06.2023 15:00:00;2.95
24.06.2023 15:00:00;24.06.2023 16:00:00;118
24.06.2023 16:00:00;24.06.2023 17:00:00;382.53
24.06.2023 17:00:00;24.06.2023 18:00:00;647.41
24.06.2023 18:00:00;24.06.2023 19:00:00;662.5
24.06.2023 19:00:00;24.06.2023 20:00:00;738.65
24.06.2023 20:00:00;24.06.2023 21:00:00;785.45
24.06.2023 21:00:00;24.06.2023 22:00:00;801.6
24.06.2023 22:00:00;24.06.2023 23:00:00;765.88
24.06.2023 23:00:00;25.06.2023 00:00:00;736.76
25.06.2023 00:00:00;25.06.2023 01:00:00;717.87
25.06.2023 01:00:00;25.06.2023 02:00:00;658.06
25.06.2023 02:00:00;25.06.2023 03:00:00;647.34
25.06.2023 03:00:00;25.06.2023 04:00:00;635.8
25.06.2023 04:00:00;25.06.2023 05:00:00;631.68
25.06.2023 05:00:00;25.06.2023 06:00:00;636.16
25.06.2023 06:00:00;25.06.2023 07:00:00;636.75
25.06.2023 07:00:00;25.06.2023 08:00:00;625.09
25.06.2023 08:00:00;25.06.2023 09:00:00;486.39
25.06.2023 09:00:00;25.06.2023 10:00:00;275.87
25.06.2023 10:00:00;25.06.2023 11:00:00;99.14
25.06.2023 11:00:00;25.06.2023 12:00:00;1.3
25.06.2023 12:00:00;25.06.2023 13:00:00;5.42
25.06.2023 13:00:00;25.06.2023 14:00:00;10.48
25.06.2023 14:00:00;25.06.2023 15:00:00;10.48
25.06.2023 15:00:00;25.06.2023 16:00:00;44.27
25.06.2023 16:00:00;25.06.2023 17:00:00;250.08
25.06.2023 17:00:00;25.06.2023 18:00:00;663.59
25.06.2023 18:00:00;25.06.2023 19:00:00;782.28
25.06.2023 19:00:00;25.06.2023 20:00:00;844.33
25.06.2023 20:00:00;25.06.2023 21:00:00;918.15
25.06.2023 21:00:00;25.06.2023 22:00:00;922.74
25.06.2023 22:00:00;25.06.2023 23:00:00;844.21
25.06.2023 23:00:00;26.06.2023 00:00:00;781.33
26.06.2023 00:00:00;26.06.2023 01:00:00;872.35
26.06.2023 01:00:00;26.06.2023 02:00:00;791.69
26.06.2023 02:00:00;26.06.2023 03:00:00;705.74
26.06.2023 03:00:00;26.06.2023 04:00:00;663.12
26.06.2023 04:00:00;26.06.2023 05:00:00;664.42
26.06.2023 05:00:00;26.06.2023 06:00:00;728.7
26.06.2023 06:00:00;26.06.2023 07:00:00;879.88
26.06.2023 07:00:00;26.06.2023 08:00:00;960.18
26.06.2023 08:00:00;26.06.2023 09:00:00;1101.24
26.06.2023 09:00:00;26.06.2023 10:00:00;986.67
26.06.2023 10:00:00;26.06.2023 11:00:00;918.38
26.06.2023 11:00:00;26.06.2023 12:00:00;879.29
26.06.2023 12:00:00;26.06.2023 13:00:00;782.75
26.06.2023 13:00:00;26.06.2023 14:00:00;656.06
26.06.2023 14:00:00;26.06.2023 15:00:00;586.47
26.06.2023 15:00:00;26.06.2023 16:00:00;602.95
26.06.2023 16:00:00;26.06.2023 17:00:00;664.53
26.06.2023 17:00:00;26.06.2023 18:00:00;801.94
26.06.2023 18:00:00;26.06.2023 19:00:00;839.14
26.06.2023 19:00:00;26.06.2023 20:00:00;859.04
26.06.2023 20:00:00;26.06.2023 21:00:00;823.84
26.06.2023 21:00:00;26.06.2023 22:00:00;758.61
26.06.2023 22:00:00;26.06.2023 23:00:00;668.89
26.06.2023 23:00:00;27.06.2023 00:00:00;624.03
27.06.2023 00:00:00;27.06.2023 01:00:00;645.07
27.06.2023 01:00:00;27.06.2023 02:00:00;623.13
27.06.2023 02:00:00;27.06.2023 03:00:00;603.07
27.06.2023 03:00:00;27.06.2023 04:00:00;607.06
27.06.2023 04:00:00;27.06.2023 05:00:00;654.22
27.06.2023 05:00:00;27.06.2023 06:00:00;712.4
27.06.2023 06:00:00;27.06.2023 07:00:00;812.46
27.06.2023 07:00:00;27.06.2023 08:00:00;856.57
27.06.2023 08:00:00;27.06.2023 09:00:00;881.67
27.06.2023 09:00:00;27.06.2023 10:00:00;835.22
27.06.2023 10:00:00;27.06.2023 11:00:00;847.89
27.06.2023 11:00:00;27.06.2023 12:00:00;810.7
27.06.2023 12:00:00;27.06.2023 13:00:00;760.38
27.06.2023 13:00:00;27.06.2023 14:00:00;705.83
27.06.2023 14:00:00;27.06.2023 15:00:00;730.47
27.06.2023 15:00:00;27.06.2023 16:00:00;791.82
27.06.2023 16:00:00;27.06.2023 17:00:00;820.44
27.06.2023 17:00:00;27.06.2023 18:00:00;878.86
27.06.2023 18:00:00;27.06.2023 19:00:00;879.91
27.06.2023 19:00:00;27.06.2023 20:00:00;920.74
27.06.2023 20:00:00;27.06.2023 21:00:00;961.68
27.06.2023 21:00:00;27.06.2023 22:00:00;1002.85
27.06.2023 22:00:00;27.06.2023 23:00:00;973.88
27.06.2023 23:00:00;28.06.2023 00:00:00;937.51
28.06.2023 00:00:00;28.06.2023 01:00:00;906.56
28.06.2023 01:00:00;28.06.2023 02:00:00;862.78
28.06.2023 02:00:00;28.06.2023 03:00:00;832.3
28.06.2023 03:00:00;28.06.2023 04:00:00;825
28.06.2023 04:00:00;28.06.2023 05:00:00;825.23
28.06.2023 05:00:00;28.06.2023 06:00:00;885.84
28.06.2023 06:00:00;28.06.2023 07:00:00;923.5
28.06.2023 07:00:00;28.06.2023 08:00:00;1060.61
28.06.2023 08:00:00;28.06.2023 09:00:00;1090.03
28.06.2023 09:00:00;28.06.2023 10:00:00;1084.5
28.06.2023 10:00:00;28.06.2023 11:00:00;1081.91
28.06.2023 11:00:00;28.06.2023 12:00:00;1071.09
28.06.2023 12:00:00;28.06.2023 13:00:00;1073.67
28.06.2023 13:00:00;28.06.2023 14:00:00;1066.85
28.06.2023 14:00:00;28.06.2023 15:00:00;1000.24
28.06.2023 15:00:00;28.06.2023 16:00:00;972.11
28.06.2023 16:00:00;28.06.2023 17:00:00;1022.83
28.06.2023 17:00:00;28.06.2023 18:00:00;1030.95
28.06.2023 18:00:00;28.06.2023 19:00:00;1040.25
28.06.2023 19:00:00;28.06.2023 20:00:00;1060.73
28.06.2023 20:00:00;28.06.2023 21:00:00;1067.2
28.06.2023 21:00:00;28.06.2023 22:00:00;1071.32
28.06.2023 22:00:00;28.06.2023 23:00:00;1065.91
28.06.2023 23:00:00;29.06.2023 00:00:00;1021.77
29.06.2023 00:00:00;29.06.2023 01:00:00;1082.96
29.06.2023 01:00:00;29.06.2023 02:00:00;988.74
29.06.2023 02:00:00;29.06.2023 03:00:00;937.38
29.06.2023 03:00:00;29.06.2023 04:00:00;918.02
29.06.2023 04:00:00;29.06.2023 05:00:00;908.69
29.06.2023 05:00:00;29.06.2023 06:00:00;955.56
29.06.2023 06:00:00;29.06.2023 07:00:00;1007.75
29.06.2023 07:00:00;29.06.2023 08:00:00;1075.41
29.06.2023 08:00:00;29.06.2023 09:00:00;1121.69
29.06.2023 09:00:00;29.06.2023 10:00:00;1121.45
29.06.2023 10:00:00;29.06.2023 11:00:00;1102.21
29.06.2023 11:00:00;29.06.2023 12:00:00;1032.19
29.06.2023 12:00:00;29.06.2023 13:00:00;1082.96
29.06.2023 13:00:00;29.06.2023 14:00:00;1059.11
29.06.2023 14:00:00;29.06.2023 15:00:00;1059.11
29.06.2023 15:00:00;29.06.2023 16:00:00;1042.58
29.06.2023 16:00:00;29.06.2023 17:00:00;1022.86
29.06.2023 17:00:00;29.06.2023 18:00:00;1074.58
29.06.2023 18:00:00;29.06.2023 19:00:00;1120.86
29.06.2023 19:00:00;29.06.2023 20:00:00;1117.44
29.06.2023 20:00:00;29.06.2023 21:00:00;1110.47
29.06.2023 21:00:00;29.06.2023 22:00:00;1103.15
29.06.2023 22:00:00;29.06.2023 23:00:00;1077.77
29.06.2023 23:00:00;30.06.2023 00:00:00;1052.97
30.06.2023 00:00:00;30.06.2023 01:00:00;915.19
30.06.2023 01:00:00;30.06.2023 02:00:00;856.79
30.06.2023 02:00:00;30.06.2023 03:00:00;823.89
30.06.2023 03:00:00;30.06.2023 04:00:00;793.46
30.06.2023 04:00:00;30.06.2023 05:00:00;790.4
30.06.2023 05:00:00;30.06.2023 06:00:00;812.14
30.06.2023 06:00:00;30.06.2023 07:00:00;867.6
30.06.2023 07:00:00;30.06.2023 08:00:00;940.21
30.06.2023 08:00:00;30.06.2023 09:00:00;971.11
30.06.2023 09:00:00;30.06.2023 10:00:00;923.29
30.06.2023 10:00:00;30.06.2023 11:00:00;921.88
30.06.2023 11:00:00;30.06.2023 12:00:00;861.96
30.06.2023 12:00:00;30.06.2023 13:00:00;845.39
30.06.2023 13:00:00;30.06.2023 14:00:00;830
30.06.2023 14:00:00;30.06.2023 15:00:00;815.67
30.06.2023 15:00:00;30.06.2023 16:00:00;794.87
30.06.2023 16:00:00;30.06.2023 17:00:00;799.33
30.06.2023 17:00:00;30.06.2023 18:00:00;805.33
30.06.2023 18:00:00;30.06.2023 19:00:00;843.98
30.06.2023 19:00:00;30.06.2023 20:00:00;871.01
30.06.2023 20:00:00;30.06.2023 21:00:00;851.03
30.06.2023 21:00:00;30.06.2023 22:00:00;832.35
30.06.2023 22:00:00;30.06.2023 23:00:00;807.09
30.06.2023 23:00:00;01.07.2023 00:00:00;728.6
01.07.2023 00:00:00;01.07.2023 01:00:00;696.22
01.07.2023 01:00:00;01.07.2023 02:00:00;613.22
01.07.2023 02:00:00;01.07.2023 03:00:00;524.38
01.07.2023 03:00:00;01.07.2023 04:00:00;402.98
01.07.2023 04:00:00;01.07.2023 05:00:00;339.01
01.07.2023 05:00:00;01.07.2023 06:00:00;278.89
01.07.2023 06:00:00;01.07.2023 07:00:00;344.61
01.07.2023 07:00:00;01.07.2023 08:00:00;371.34
01.07.2023 08:00:00;01.07.2023 09:00:00;413.6
01.07.2023 09:00:00;01.07.2023 10:00:00;394.34
01.07.2023 10:00:00;01.07.2023 11:00:00;318.58
01.07.2023 11:00:00;01.07.2023 12:00:00;253.79
01.07.2023 12:00:00;01.07.2023 13:00:00;193.67
01.07.2023 13:00:00;01.07.2023 14:00:00;49.61
01.07.2023 14:00:00;01.07.2023 15:00:00;0.58
01.07.2023 15:00:00;01.07.2023 16:00:00;10.51
01.07.2023 16:00:00;01.07.2023 17:00:00;129.46
01.07.2023 17:00:00;01.07.2023 18:00:00;407.76
01.07.2023 18:00:00;01.07.2023 19:00:00;563.37
01.07.2023 19:00:00;01.07.2023 20:00:00;612.87
01.07.2023 20:00:00;01.07.2023 21:00:00;606.45
01.07.2023 21:00:00;01.07.2023 22:00:00;612.87
01.07.2023 22:00:00;01.07.2023 23:00:00;618.94
01.07.2023 23:00:00;02.07.2023 00:00:00;499.75
02.07.2023 00:00:00;02.07.2023 01:00:00;200.63
02.07.2023 01:00:00;02.07.2023 02:00:00;41.15
02.07.2023 02:00:00;02.07.2023 03:00:00;0.12
02.07.2023 03:00:00;02.07.2023 04:00:00;0
02.07.2023 04:00:00;02.07.2023 05:00:00;-0.12
02.07.2023 05:00:00;02.07.2023 06:00:00;-0.23
02.07.2023 06:00:00;02.07.2023 07:00:00;-0.23
02.07.2023 07:00:00;02.07.2023 08:00:00;-5.14
02.07.2023 08:00:00;02.07.2023 09:00:00;-32.5
02.07.2023 09:00:00;02.07.2023 10:00:00;-58.58
02.07.2023 10:00:00;02.07.2023 11:00:00;-57.64
02.07.2023 11:00:00;02.07.2023 12:00:00;-57.99
02.07.2023 12:00:00;02.07.2023 13:00:00;-58.34
02.07.2023 13:00:00;02.07.2023 14:00:00;-70.62
02.07.2023 14:00:00;02.07.2023 15:00:00;-148.83
02.07.2023 15:00:00;02.07.2023 16:00:00;-128.96
02.07.2023 16:00:00;02.07.2023 17:00:00;-61.85
02.07.2023 17:00:00;02.07.2023 18:00:00;-32.04
02.07.2023 18:00:00;02.07.2023 19:00:00;-11.57
02.07.2023 19:00:00;02.07.2023 20:00:00;58.58
02.07.2023 20:00:00;02.07.2023 21:00:00;271.48
02.07.2023 21:00:00;02.07.2023 22:00:00;304.68
02.07.2023 22:00:00;02.07.2023 23:00:00;279.55
02.07.2023 23:00:00;03.07.2023 00:00:00;229.51
03.07.2023 00:00:00;03.07.2023 01:00:00;255.93
03.07.2023 01:00:00;03.07.2023 02:00:00;233.37
03.07.2023 02:00:00;03.07.2023 03:00:00;206.47
03.07.2023 03:00:00;03.07.2023 04:00:00;113.18
03.07.2023 04:00:00;03.07.2023 05:00:00;111.19
03.07.2023 05:00:00;03.07.2023 06:00:00;209.28
03.07.2023 06:00:00;03.07.2023 07:00:00;343.97
03.07.2023 07:00:00;03.07.2023 08:00:00;610.77
03.07.2023 08:00:00;03.07.2023 09:00:00;642.81
03.07.2023 09:00:00;03.07.2023 10:00:00;416.46
03.07.2023 10:00:00;03.07.2023 11:00:00;218.63
03.07.2023 11:00:00;03.07.2023 12:00:00;56.7
03.07.2023 12:00:00;03.07.2023 13:00:00;1.17
03.07.2023 13:00:00;03.07.2023 14:00:00;0
03.07.2023 14:00:00;03.07.2023 15:00:00;0
03.07.2023 15:00:00;03.07.2023 16:00:00;0.7
03.07.2023 16:00:00;03.07.2023 17:00:00;47.12
03.07.2023 17:00:00;03.07.2023 18:00:00;255.35
03.07.2023 18:00:00;03.07.2023 19:00:00;506.48
03.07.2023 19:00:00;03.07.2023 20:00:00;628.08
03.07.2023 20:00:00;03.07.2023 21:00:00;594.17
03.07.2023 21:00:00;03.07.2023 22:00:00;613.81
03.07.2023 22:00:00;03.07.2023 23:00:00;587.27
03.07.2023 23:00:00;04.07.2023 00:00:00;519.81
04.07.2023 00:00:00;04.07.2023 01:00:00;468.81
04.07.2023 01:00:00;04.07.2023 02:00:00;364.72
04.07.2023 02:00:00;04.07.2023 03:00:00;283.93
04.07.2023 03:00:00;04.07.2023 04:00:00;275.27
04.07.2023 04:00:00;04.07.2023 05:00:00;302.43
04.07.2023 05:00:00;04.07.2023 06:00:00;413.9
04.07.2023 06:00:00;04.07.2023 07:00:00;606.62
04.07.2023 07:00:00;04.07.2023 08:00:00;762.58
04.07.2023 08:00:00;04.07.2023 09:00:00;753.8
04.07.2023 09:00:00;04.07.2023 10:00:00;657.91
04.07.2023 10:00:00;04.07.2023 11:00:00;386.85
04.07.2023 11:00:00;04.07.2023 12:00:00;254.78
04.07.2023 12:00:00;04.07.2023 13:00:00;248.34
04.07.2023 13:00:00;04.07.2023 14:00:00;233.94
04.07.2023 14:00:00;04.07.2023 15:00:00;256.3
04.07.2023 15:00:00;04.07.2023 16:00:00;379.94
04.07.2023 16:00:00;04.07.2023 17:00:00;583.32
04.07.2023 17:00:00;04.07.2023 18:00:00;653.93
04.07.2023 18:00:00;04.07.2023 19:00:00;726.29
04.07.2023 19:00:00;04.07.2023 20:00:00;803.33
04.07.2023 20:00:00;04.07.2023 21:00:00;819.6
04.07.2023 21:00:00;04.07.2023 22:00:00;839.63
04.07.2023 22:00:00;04.07.2023 23:00:00;839.27
04.07.2023 23:00:00;05.07.2023 00:00:00;817.26
05.07.2023 00:00:00;05.07.2023 01:00:00;750.88
05.07.2023 01:00:00;05.07.2023 02:00:00;675.62
05.07.2023 02:00:00;05.07.2023 03:00:00;589.46
05.07.2023 03:00:00;05.07.2023 04:00:00;528.34
05.07.2023 04:00:00;05.07.2023 05:00:00;412.26
05.07.2023 05:00:00;05.07.2023 06:00:00;469.2
05.07.2023 06:00:00;05.07.2023 07:00:00;586.09
05.07.2023 07:00:00;05.07.2023 08:00:00;752.74
05.07.2023 08:00:00;05.07.2023 09:00:00;779.18
05.07.2023 09:00:00;05.07.2023 10:00:00;753.09
05.07.2023 10:00:00;05.07.2023 11:00:00;690.81
05.07.2023 11:00:00;05.07.2023 12:00:00;508.98
05.07.2023 12:00:00;05.07.2023 13:00:00;454.82
05.07.2023 13:00:00;05.07.2023 14:00:00;406.35
05.07.2023 14:00:00;05.07.2023 15:00:00;355.32
05.07.2023 15:00:00;05.07.2023 16:00:00;321.46
05.07.2023 16:00:00;05.07.2023 17:00:00;381.88
05.07.2023 17:00:00;05.07.2023 18:00:00;471.75
05.07.2023 18:00:00;05.07.2023 19:00:00;618.8
05.07.2023 19:00:00;05.07.2023 20:00:00;756.22
05.07.2023 20:00:00;05.07.2023 21:00:00;749.61
05.07.2023 21:00:00;05.07.2023 22:00:00;683.85
05.07.2023 22:00:00;05.07.2023 23:00:00;634.8
05.07.2023 23:00:00;06.07.2023 00:00:00;568.47
06.07.2023 00:00:00;06.07.2023 01:00:00;529.74
06.07.2023 01:00:00;06.07.2023 02:00:00;504.38
06.07.2023 02:00:00;06.07.2023 03:00:00;465.76
06.07.2023 03:00:00;06.07.2023 04:00:00;452.38
06.07.2023 04:00:00;06.07.2023 05:00:00;490.89
06.07.2023 05:00:00;06.07.2023 06:00:00;527.76
06.07.2023 06:00:00;06.07.2023 07:00:00;603.95
06.07.2023 07:00:00;06.07.2023 08:00:00;720.74
06.07.2023 08:00:00;06.07.2023 09:00:00;764.48
06.07.2023 09:00:00;06.07.2023 10:00:00;755.29
06.07.2023 10:00:00;06.07.2023 11:00:00;738.66
06.07.2023 11:00:00;06.07.2023 12:00:00;691.08
06.07.2023 12:00:00;06.07.2023 13:00:00;640.01
06.07.2023 13:00:00;06.07.2023 14:00:00;639.78
06.07.2023 14:00:00;06.07.2023 15:00:00;639.78
06.07.2023 15:00:00;06.07.2023 16:00:00;646.76
06.07.2023 16:00:00;06.07.2023 17:00:00;678.98
06.07.2023 17:00:00;06.07.2023 18:00:00;803.8
06.07.2023 18:00:00;06.07.2023 19:00:00;849.4
06.07.2023 19:00:00;06.07.2023 20:00:00;879.41
06.07.2023 20:00:00;06.07.2023 21:00:00;916.63
06.07.2023 21:00:00;06.07.2023 22:00:00;910.23
06.07.2023 22:00:00;06.07.2023 23:00:00;872.66
06.07.2023 23:00:00;07.07.2023 00:00:00;802.28
07.07.2023 00:00:00;07.07.2023 01:00:00;756.84
07.07.2023 01:00:00;07.07.2023 02:00:00;729.59
07.07.2023 02:00:00;07.07.2023 03:00:00;697.69
07.07.2023 03:00:00;07.07.2023 04:00:00;655.77
07.07.2023 04:00:00;07.07.2023 05:00:00;658.68
07.07.2023 05:00:00;07.07.2023 06:00:00;717.02
07.07.2023 06:00:00;07.07.2023 07:00:00;786.53
07.07.2023 07:00:00;07.07.2023 08:00:00;882.47
07.07.2023 08:00:00;07.07.2023 09:00:00;975.27
07.07.2023 09:00:00;07.07.2023 10:00:00;872.11
07.07.2023 10:00:00;07.07.2023 11:00:00;826.7
07.07.2023 11:00:00;07.07.2023 12:00:00;795.5
07.07.2023 12:00:00;07.07.2023 13:00:00;765.34
07.07.2023 13:00:00;07.07.2023 14:00:00;686.74
07.07.2023 14:00:00;07.07.2023 15:00:00;655.77
07.07.2023 15:00:00;07.07.2023 16:00:00;686.74
07.07.2023 16:00:00;07.07.2023 17:00:00;753
07.07.2023 17:00:00;07.07.2023 18:00:00;796.19
07.07.2023 18:00:00;07.07.2023 19:00:00;853.36
07.07.2023 19:00:00;07.07.2023 20:00:00;926.25
07.07.2023 20:00:00;07.07.2023 21:00:00;892.49
07.07.2023 21:00:00;07.07.2023 22:00:00;868.27
