Delivery Start (CET);Delivery End (CET);Price (NOK)
01.07.2022 15:00:00;01.07.2022 16:00:00;1607.63
01.07.2022 16:00:00;01.07.2022 17:00:00;1445.79
01.07.2022 17:00:00;01.07.2022 18:00:00;1622
01.07.2022 18:00:00;01.07.2022 19:00:00;1814.66
01.07.2022 19:00:00;01.07.2022 20:00:00;1818.79
01.07.2022 20:00:00;01.07.2022 21:00:00;1635.24
01.07.2022 21:00:00;01.07.2022 22:00:00;1604.63
01.07.2022 22:00:00;01.07.2022 23:00:00;1537.1
01.07.2022 23:00:00;02.07.2022 00:00:00;1085.2
02.07.2022 00:00:00;02.07.2022 01:00:00;514.66
02.07.2022 01:00:00;02.07.2022 02:00:00;371.34
02.07.2022 02:00:00;02.07.2022 03:00:00;306.58
02.07.2022 03:00:00;02.07.2022 04:00:00;296.82
02.07.2022 04:00:00;02.07.2022 05:00:00;269.01
02.07.2022 05:00:00;02.07.2022 06:00:00;196.98
02.07.2022 06:00:00;02.07.2022 07:00:00;245.76
02.07.2022 07:00:00;02.07.2022 08:00:00;281.98
02.07.2022 08:00:00;02.07.2022 09:00:00;295.99
02.07.2022 09:00:00;02.07.2022 10:00:00;269.11
02.07.2022 10:00:00;02.07.2022 11:00:00;243.68
02.07.2022 11:00:00;02.07.2022 12:00:00;131.08
02.07.2022 12:00:00;02.07.2022 13:00:00;63.31
02.07.2022 13:00:00;02.07.2022 14:00:00;51.68
02.07.2022 14:00:00;02.07.2022 15:00:00;57.29
02.07.2022 15:00:00;02.07.2022 16:00:00;72.13
02.07.2022 16:00:00;02.07.2022 17:00:00;131.49
02.07.2022 17:00:00;02.07.2022 18:00:00;236.32
02.07.2022 18:00:00;02.07.2022 19:00:00;300.97
02.07.2022 19:00:00;02.07.2022 20:00:00;536.04
02.07.2022 20:00:00;02.07.2022 21:00:00;807.75
02.07.2022 21:00:00;02.07.2022 22:00:00;805.98
02.07.2022 22:00:00;02.07.2022 23:00:00;535.21
02.07.2022 23:00:00;03.07.2022 00:00:00;384.21
03.07.2022 00:00:00;03.07.2022 01:00:00;300.79
03.07.2022 01:00:00;03.07.2022 02:00:00;153.55
03.07.2022 02:00:00;03.07.2022 03:00:00;78.27
03.07.2022 03:00:00;03.07.2022 04:00:00;37.95
03.07.2022 04:00:00;03.07.2022 05:00:00;29.06
03.07.2022 05:00:00;03.07.2022 06:00:00;29.26
03.07.2022 06:00:00;03.07.2022 07:00:00;40.12
03.07.2022 07:00:00;03.07.2022 08:00:00;103.3
03.07.2022 08:00:00;03.07.2022 09:00:00;102.78
03.07.2022 09:00:00;03.07.2022 10:00:00;122.74
03.07.2022 10:00:00;03.07.2022 11:00:00;60.39
03.07.2022 11:00:00;03.07.2022 12:00:00;39.6
03.07.2022 12:00:00;03.07.2022 13:00:00;28.95
03.07.2022 13:00:00;03.07.2022 14:00:00;21.3
03.07.2022 14:00:00;03.07.2022 15:00:00;21.4
03.07.2022 15:00:00;03.07.2022 16:00:00;30.5
03.07.2022 16:00:00;03.07.2022 17:00:00;129.56
03.07.2022 17:00:00;03.07.2022 18:00:00;281.66
03.07.2022 18:00:00;03.07.2022 19:00:00;803.93
03.07.2022 19:00:00;03.07.2022 20:00:00;1478.72
03.07.2022 20:00:00;03.07.2022 21:00:00;1634.13
03.07.2022 21:00:00;03.07.2022 22:00:00;1597.32
03.07.2022 22:00:00;03.07.2022 23:00:00;1479.65
03.07.2022 23:00:00;04.07.2022 00:00:00;1234.9
04.07.2022 00:00:00;04.07.2022 01:00:00;802.9
04.07.2022 01:00:00;04.07.2022 02:00:00;516.17
04.07.2022 02:00:00;04.07.2022 03:00:00;365.41
04.07.2022 03:00:00;04.07.2022 04:00:00;411.94
04.07.2022 04:00:00;04.07.2022 05:00:00;793.59
04.07.2022 05:00:00;04.07.2022 06:00:00;1126.23
04.07.2022 06:00:00;04.07.2022 07:00:00;1551.92
04.07.2022 07:00:00;04.07.2022 08:00:00;1747.66
04.07.2022 08:00:00;04.07.2022 09:00:00;1812.59
04.07.2022 09:00:00;04.07.2022 10:00:00;1876.19
04.07.2022 10:00:00;04.07.2022 11:00:00;1751.38
04.07.2022 11:00:00;04.07.2022 12:00:00;1548.51
04.07.2022 12:00:00;04.07.2022 13:00:00;1019.93
04.07.2022 13:00:00;04.07.2022 14:00:00;803.62
04.07.2022 14:00:00;04.07.2022 15:00:00;458.47
04.07.2022 15:00:00;04.07.2022 16:00:00;308.44
04.07.2022 16:00:00;04.07.2022 17:00:00;284.87
04.07.2022 17:00:00;04.07.2022 18:00:00;540.26
04.07.2022 18:00:00;04.07.2022 19:00:00;1302.42
04.07.2022 19:00:00;04.07.2022 20:00:00;1535.59
04.07.2022 20:00:00;04.07.2022 21:00:00;1597.73
04.07.2022 21:00:00;04.07.2022 22:00:00;1623.99
04.07.2022 22:00:00;04.07.2022 23:00:00;1543.24
04.07.2022 23:00:00;05.07.2022 00:00:00;673.86
05.07.2022 00:00:00;05.07.2022 01:00:00;254.79
05.07.2022 01:00:00;05.07.2022 02:00:00;130.34
05.07.2022 02:00:00;05.07.2022 03:00:00;50.84
05.07.2022 03:00:00;05.07.2022 04:00:00;52.38
05.07.2022 04:00:00;05.07.2022 05:00:00;73.21
05.07.2022 05:00:00;05.07.2022 06:00:00;207.88
05.07.2022 06:00:00;05.07.2022 07:00:00;800.99
05.07.2022 07:00:00;05.07.2022 08:00:00;1347.8
05.07.2022 08:00:00;05.07.2022 09:00:00;1674.37
05.07.2022 09:00:00;05.07.2022 10:00:00;1664.16
05.07.2022 10:00:00;05.07.2022 11:00:00;1674.99
05.07.2022 11:00:00;05.07.2022 12:00:00;1545.89
05.07.2022 12:00:00;05.07.2022 13:00:00;1273.36
05.07.2022 13:00:00;05.07.2022 14:00:00;746.24
05.07.2022 14:00:00;05.07.2022 15:00:00;292.64
05.07.2022 15:00:00;05.07.2022 16:00:00;296.25
05.07.2022 16:00:00;05.07.2022 17:00:00;515.88
05.07.2022 17:00:00;05.07.2022 18:00:00;800.99
05.07.2022 18:00:00;05.07.2022 19:00:00;989.48
05.07.2022 19:00:00;05.07.2022 20:00:00;1324.19
05.07.2022 20:00:00;05.07.2022 21:00:00;1272.43
05.07.2022 21:00:00;05.07.2022 22:00:00;1047.95
05.07.2022 22:00:00;05.07.2022 23:00:00;573.83
05.07.2022 23:00:00;06.07.2022 00:00:00;238.61
06.07.2022 00:00:00;06.07.2022 01:00:00;209.51
06.07.2022 01:00:00;06.07.2022 02:00:00;188.98
06.07.2022 02:00:00;06.07.2022 03:00:00;125.24
06.07.2022 03:00:00;06.07.2022 04:00:00;127.6
06.07.2022 04:00:00;06.07.2022 05:00:00;127.08
06.07.2022 05:00:00;06.07.2022 06:00:00;206.54
06.07.2022 06:00:00;06.07.2022 07:00:00;842.26
06.07.2022 07:00:00;06.07.2022 08:00:00;1529.2
06.07.2022 08:00:00;06.07.2022 09:00:00;1743.54
06.07.2022 09:00:00;06.07.2022 10:00:00;1731.63
06.07.2022 10:00:00;06.07.2022 11:00:00;1740.97
06.07.2022 11:00:00;06.07.2022 12:00:00;1597.06
06.07.2022 12:00:00;06.07.2022 13:00:00;1233.67
06.07.2022 13:00:00;06.07.2022 14:00:00;699.98
06.07.2022 14:00:00;06.07.2022 15:00:00;332.08
06.07.2022 15:00:00;06.07.2022 16:00:00;307.96
06.07.2022 16:00:00;06.07.2022 17:00:00;672.06
06.07.2022 17:00:00;06.07.2022 18:00:00;1419.06
06.07.2022 18:00:00;06.07.2022 19:00:00;1539.67
06.07.2022 19:00:00;06.07.2022 20:00:00;1670.04
06.07.2022 20:00:00;06.07.2022 21:00:00;1542.14
06.07.2022 21:00:00;06.07.2022 22:00:00;1506.41
06.07.2022 22:00:00;06.07.2022 23:00:00;1414.54
06.07.2022 23:00:00;07.07.2022 00:00:00;758.08
07.07.2022 00:00:00;07.07.2022 01:00:00;121.9
07.07.2022 01:00:00;07.07.2022 02:00:00;84.74
07.07.2022 02:00:00;07.07.2022 03:00:00;61.26
07.07.2022 03:00:00;07.07.2022 04:00:00;52.61
07.07.2022 04:00:00;07.07.2022 05:00:00;57.86
07.07.2022 05:00:00;07.07.2022 06:00:00;84.74
07.07.2022 06:00:00;07.07.2022 07:00:00;258.43
07.07.2022 07:00:00;07.07.2022 08:00:00;1011.67
07.07.2022 08:00:00;07.07.2022 09:00:00;1441.01
07.07.2022 09:00:00;07.07.2022 10:00:00;1488.27
07.07.2022 10:00:00;07.07.2022 11:00:00;1283.9
07.07.2022 11:00:00;07.07.2022 12:00:00;1027.74
07.07.2022 12:00:00;07.07.2022 13:00:00;759.01
07.07.2022 13:00:00;07.07.2022 14:00:00;375.7
07.07.2022 14:00:00;07.07.2022 15:00:00;205.3
07.07.2022 15:00:00;07.07.2022 16:00:00;123.65
07.07.2022 16:00:00;07.07.2022 17:00:00;108.62
07.07.2022 17:00:00;07.07.2022 18:00:00;175.03
07.07.2022 18:00:00;07.07.2022 19:00:00;180.18
07.07.2022 19:00:00;07.07.2022 20:00:00;185.94
07.07.2022 20:00:00;07.07.2022 21:00:00;316.7
07.07.2022 21:00:00;07.07.2022 22:00:00;390.73
07.07.2022 22:00:00;07.07.2022 23:00:00;191.3
07.07.2022 23:00:00;08.07.2022 00:00:00;67.64
08.07.2022 00:00:00;08.07.2022 01:00:00;25.34
08.07.2022 01:00:00;08.07.2022 02:00:00;25.54
08.07.2022 02:00:00;08.07.2022 03:00:00;22.87
08.07.2022 03:00:00;08.07.2022 04:00:00;22.97
08.07.2022 04:00:00;08.07.2022 05:00:00;24.51
08.07.2022 05:00:00;08.07.2022 06:00:00;35.64
08.07.2022 06:00:00;08.07.2022 07:00:00;55.82
08.07.2022 07:00:00;08.07.2022 08:00:00;161.5
08.07.2022 08:00:00;08.07.2022 09:00:00;514.26
08.07.2022 09:00:00;08.07.2022 10:00:00;751.97
08.07.2022 10:00:00;08.07.2022 11:00:00;617.46
08.07.2022 11:00:00;08.07.2022 12:00:00;483.67
08.07.2022 12:00:00;08.07.2022 13:00:00;268.3
08.07.2022 13:00:00;08.07.2022 14:00:00;164.18
08.07.2022 14:00:00;08.07.2022 15:00:00;124.11
08.07.2022 15:00:00;08.07.2022 16:00:00;113.19
08.07.2022 16:00:00;08.07.2022 17:00:00;122.36
08.07.2022 17:00:00;08.07.2022 18:00:00;192.71
08.07.2022 18:00:00;08.07.2022 19:00:00;413.12
08.07.2022 19:00:00;08.07.2022 20:00:00;508.8
08.07.2022 20:00:00;08.07.2022 21:00:00;268
08.07.2022 21:00:00;08.07.2022 22:00:00;205.68
08.07.2022 22:00:00;08.07.2022 23:00:00;128.44
08.07.2022 23:00:00;09.07.2022 00:00:00;60.46
09.07.2022 00:00:00;09.07.2022 01:00:00;60.63
09.07.2022 01:00:00;09.07.2022 02:00:00;44.22
09.07.2022 02:00:00;09.07.2022 03:00:00;38.16
09.07.2022 03:00:00;09.07.2022 04:00:00;37.55
09.07.2022 04:00:00;09.07.2022 05:00:00;37.24
09.07.2022 05:00:00;09.07.2022 06:00:00;32.52
09.07.2022 06:00:00;09.07.2022 07:00:00;34.98
09.07.2022 07:00:00;09.07.2022 08:00:00;40.93
09.07.2022 08:00:00;09.07.2022 09:00:00;56.43
09.07.2022 09:00:00;09.07.2022 10:00:00;52.22
09.07.2022 10:00:00;09.07.2022 11:00:00;40.73
09.07.2022 11:00:00;09.07.2022 12:00:00;39.09
09.07.2022 12:00:00;09.07.2022 13:00:00;34.06
09.07.2022 13:00:00;09.07.2022 14:00:00;29.75
09.07.2022 14:00:00;09.07.2022 15:00:00;22.67
09.07.2022 15:00:00;09.07.2022 16:00:00;22.78
09.07.2022 16:00:00;09.07.2022 17:00:00;28.11
09.07.2022 17:00:00;09.07.2022 18:00:00;37.86
09.07.2022 18:00:00;09.07.2022 19:00:00;45.86
09.07.2022 19:00:00;09.07.2022 20:00:00;64.43
09.07.2022 20:00:00;09.07.2022 21:00:00;69.97
09.07.2022 21:00:00;09.07.2022 22:00:00;71.71
09.07.2022 22:00:00;09.07.2022 23:00:00;51.6
09.07.2022 23:00:00;10.07.2022 00:00:00;32.83
10.07.2022 00:00:00;10.07.2022 01:00:00;22.46
10.07.2022 01:00:00;10.07.2022 02:00:00;19.47
10.07.2022 02:00:00;10.07.2022 03:00:00;15.24
10.07.2022 03:00:00;10.07.2022 04:00:00;15.24
10.07.2022 04:00:00;10.07.2022 05:00:00;15.24
10.07.2022 05:00:00;10.07.2022 06:00:00;15.04
10.07.2022 06:00:00;10.07.2022 07:00:00;15.66
10.07.2022 07:00:00;10.07.2022 08:00:00;18.13
10.07.2022 08:00:00;10.07.2022 09:00:00;21.94
10.07.2022 09:00:00;10.07.2022 10:00:00;25.44
10.07.2022 10:00:00;10.07.2022 11:00:00;29.46
10.07.2022 11:00:00;10.07.2022 12:00:00;32.76
10.07.2022 12:00:00;10.07.2022 13:00:00;29.05
10.07.2022 13:00:00;10.07.2022 14:00:00;24.62
10.07.2022 14:00:00;10.07.2022 15:00:00;25.75
10.07.2022 15:00:00;10.07.2022 16:00:00;32.65
10.07.2022 16:00:00;10.07.2022 17:00:00;92.09
10.07.2022 17:00:00;10.07.2022 18:00:00;195.92
10.07.2022 18:00:00;10.07.2022 19:00:00;514.31
10.07.2022 19:00:00;10.07.2022 20:00:00;1531.19
10.07.2022 20:00:00;10.07.2022 21:00:00;1671.69
10.07.2022 21:00:00;10.07.2022 22:00:00;1733.8
10.07.2022 22:00:00;10.07.2022 23:00:00;1705.47
10.07.2022 23:00:00;11.07.2022 00:00:00;1608.96
11.07.2022 00:00:00;11.07.2022 01:00:00;1536.44
11.07.2022 01:00:00;11.07.2022 02:00:00;970.01
11.07.2022 02:00:00;11.07.2022 03:00:00;764.82
11.07.2022 03:00:00;11.07.2022 04:00:00;514.21
11.07.2022 04:00:00;11.07.2022 05:00:00;820.03
11.07.2022 05:00:00;11.07.2022 06:00:00;1191.16
11.07.2022 06:00:00;11.07.2022 07:00:00;1590.31
11.07.2022 07:00:00;11.07.2022 08:00:00;1979.26
11.07.2022 08:00:00;11.07.2022 09:00:00;2243.37
11.07.2022 09:00:00;11.07.2022 10:00:00;2368.63
11.07.2022 10:00:00;11.07.2022 11:00:00;2343.7
11.07.2022 11:00:00;11.07.2022 12:00:00;2275.41
11.07.2022 12:00:00;11.07.2022 13:00:00;2195.47
11.07.2022 13:00:00;11.07.2022 14:00:00;2205.16
11.07.2022 14:00:00;11.07.2022 15:00:00;2129.45
11.07.2022 15:00:00;11.07.2022 16:00:00;2020.05
11.07.2022 16:00:00;11.07.2022 17:00:00;2141.09
11.07.2022 17:00:00;11.07.2022 18:00:00;2253.05
11.07.2022 18:00:00;11.07.2022 19:00:00;2350.19
11.07.2022 19:00:00;11.07.2022 20:00:00;2364.82
11.07.2022 20:00:00;11.07.2022 21:00:00;2265.93
11.07.2022 21:00:00;11.07.2022 22:00:00;2073.62
11.07.2022 22:00:00;11.07.2022 23:00:00;1888.21
11.07.2022 23:00:00;12.07.2022 00:00:00;1600.41
12.07.2022 00:00:00;12.07.2022 01:00:00;1536.24
12.07.2022 01:00:00;12.07.2022 02:00:00;1461.19
12.07.2022 02:00:00;12.07.2022 03:00:00;1308.44
12.07.2022 03:00:00;12.07.2022 04:00:00;1033.8
12.07.2022 04:00:00;12.07.2022 05:00:00;878.57
12.07.2022 05:00:00;12.07.2022 06:00:00;1004.46
12.07.2022 06:00:00;12.07.2022 07:00:00;1541.9
12.07.2022 07:00:00;12.07.2022 08:00:00;1808.92
12.07.2022 08:00:00;12.07.2022 09:00:00;1959.93
12.07.2022 09:00:00;12.07.2022 10:00:00;2038.88
12.07.2022 10:00:00;12.07.2022 11:00:00;2053.81
12.07.2022 11:00:00;12.07.2022 12:00:00;2017.88
12.07.2022 12:00:00;12.07.2022 13:00:00;1946.54
12.07.2022 13:00:00;12.07.2022 14:00:00;1793.89
12.07.2022 14:00:00;12.07.2022 15:00:00;1720.7
12.07.2022 15:00:00;12.07.2022 16:00:00;1831.87
12.07.2022 16:00:00;12.07.2022 17:00:00;1909.69
12.07.2022 17:00:00;12.07.2022 18:00:00;2047.73
12.07.2022 18:00:00;12.07.2022 19:00:00;2058.44
12.07.2022 19:00:00;12.07.2022 20:00:00;2109.7
12.07.2022 20:00:00;12.07.2022 21:00:00;2106.41
12.07.2022 21:00:00;12.07.2022 22:00:00;1955.5
12.07.2022 22:00:00;12.07.2022 23:00:00;1922.25
12.07.2022 23:00:00;13.07.2022 00:00:00;1511.53
13.07.2022 00:00:00;13.07.2022 01:00:00;1234.48
13.07.2022 01:00:00;13.07.2022 02:00:00;934.96
13.07.2022 02:00:00;13.07.2022 03:00:00;760.57
13.07.2022 03:00:00;13.07.2022 04:00:00;645.82
13.07.2022 04:00:00;13.07.2022 05:00:00;882.21
13.07.2022 05:00:00;13.07.2022 06:00:00;1111.09
13.07.2022 06:00:00;13.07.2022 07:00:00;1779.43
13.07.2022 07:00:00;13.07.2022 08:00:00;1968.93
13.07.2022 08:00:00;13.07.2022 09:00:00;2056.33
13.07.2022 09:00:00;13.07.2022 10:00:00;2056.85
13.07.2022 10:00:00;13.07.2022 11:00:00;1993.71
13.07.2022 11:00:00;13.07.2022 12:00:00;1916.29
13.07.2022 12:00:00;13.07.2022 13:00:00;1631.27
13.07.2022 13:00:00;13.07.2022 14:00:00;1006.73
13.07.2022 14:00:00;13.07.2022 15:00:00;360.49
13.07.2022 15:00:00;13.07.2022 16:00:00;145.9
13.07.2022 16:00:00;13.07.2022 17:00:00;121.54
13.07.2022 17:00:00;13.07.2022 18:00:00;120.61
13.07.2022 18:00:00;13.07.2022 19:00:00;150.84
13.07.2022 19:00:00;13.07.2022 20:00:00;255.92
13.07.2022 20:00:00;13.07.2022 21:00:00;300.03
13.07.2022 21:00:00;13.07.2022 22:00:00;262.61
13.07.2022 22:00:00;13.07.2022 23:00:00;196.29
13.07.2022 23:00:00;14.07.2022 00:00:00;61.9
14.07.2022 00:00:00;14.07.2022 01:00:00;81.94
14.07.2022 01:00:00;14.07.2022 02:00:00;53.02
14.07.2022 02:00:00;14.07.2022 03:00:00;38.97
14.07.2022 03:00:00;14.07.2022 04:00:00;40.71
14.07.2022 04:00:00;14.07.2022 05:00:00;50.77
14.07.2022 05:00:00;14.07.2022 06:00:00;81.43
14.07.2022 06:00:00;14.07.2022 07:00:00;120.3
14.07.2022 07:00:00;14.07.2022 08:00:00;481.81
14.07.2022 08:00:00;14.07.2022 09:00:00;902.8
14.07.2022 09:00:00;14.07.2022 10:00:00;779.33
14.07.2022 10:00:00;14.07.2022 11:00:00;481.4
14.07.2022 11:00:00;14.07.2022 12:00:00;193.83
14.07.2022 12:00:00;14.07.2022 13:00:00;128.71
14.07.2022 13:00:00;14.07.2022 14:00:00;118.97
14.07.2022 14:00:00;14.07.2022 15:00:00;99.89
14.07.2022 15:00:00;14.07.2022 16:00:00;74.76
14.07.2022 16:00:00;14.07.2022 17:00:00;55.38
14.07.2022 17:00:00;14.07.2022 18:00:00;84.92
14.07.2022 18:00:00;14.07.2022 19:00:00;101.84
14.07.2022 19:00:00;14.07.2022 20:00:00;107.68
14.07.2022 20:00:00;14.07.2022 21:00:00;100.81
14.07.2022 21:00:00;14.07.2022 22:00:00;81.33
14.07.2022 22:00:00;14.07.2022 23:00:00;61.02
14.07.2022 23:00:00;15.07.2022 00:00:00;32.31
15.07.2022 00:00:00;15.07.2022 01:00:00;22.86
15.07.2022 01:00:00;15.07.2022 02:00:00;18.45
15.07.2022 02:00:00;15.07.2022 03:00:00;16.61
15.07.2022 03:00:00;15.07.2022 04:00:00;15.89
15.07.2022 04:00:00;15.07.2022 05:00:00;16.5
15.07.2022 05:00:00;15.07.2022 06:00:00;18.04
15.07.2022 06:00:00;15.07.2022 07:00:00;37.62
15.07.2022 07:00:00;15.07.2022 08:00:00;74.93
15.07.2022 08:00:00;15.07.2022 09:00:00;123.42
15.07.2022 09:00:00;15.07.2022 10:00:00;126.39
15.07.2022 10:00:00;15.07.2022 11:00:00;121.57
15.07.2022 11:00:00;15.07.2022 12:00:00;102.51
15.07.2022 12:00:00;15.07.2022 13:00:00;61.4
15.07.2022 13:00:00;15.07.2022 14:00:00;47.97
15.07.2022 14:00:00;15.07.2022 15:00:00;43.77
15.07.2022 15:00:00;15.07.2022 16:00:00;40.9
15.07.2022 16:00:00;15.07.2022 17:00:00;40.29
15.07.2022 17:00:00;15.07.2022 18:00:00;69.7
15.07.2022 18:00:00;15.07.2022 19:00:00;130.9
15.07.2022 19:00:00;15.07.2022 20:00:00;211.57
15.07.2022 20:00:00;15.07.2022 21:00:00;303.73
15.07.2022 21:00:00;15.07.2022 22:00:00;333.87
15.07.2022 22:00:00;15.07.2022 23:00:00;205.22
15.07.2022 23:00:00;16.07.2022 00:00:00;116.45
16.07.2022 00:00:00;16.07.2022 01:00:00;108.49
16.07.2022 01:00:00;16.07.2022 02:00:00;39.86
16.07.2022 02:00:00;16.07.2022 03:00:00;34.01
16.07.2022 03:00:00;16.07.2022 04:00:00;30.41
16.07.2022 04:00:00;16.07.2022 05:00:00;24.25
16.07.2022 05:00:00;16.07.2022 06:00:00;23.94
16.07.2022 06:00:00;16.07.2022 07:00:00;23.83
16.07.2022 07:00:00;16.07.2022 08:00:00;24.55
16.07.2022 08:00:00;16.07.2022 09:00:00;24.35
16.07.2022 09:00:00;16.07.2022 10:00:00;22.5
16.07.2022 10:00:00;16.07.2022 11:00:00;23.22
16.07.2022 11:00:00;16.07.2022 12:00:00;16.64
16.07.2022 12:00:00;16.07.2022 13:00:00;9.35
16.07.2022 13:00:00;16.07.2022 14:00:00;0.72
16.07.2022 14:00:00;16.07.2022 15:00:00;0.72
16.07.2022 15:00:00;16.07.2022 16:00:00;0.92
16.07.2022 16:00:00;16.07.2022 17:00:00;14.79
16.07.2022 17:00:00;16.07.2022 18:00:00;19.62
16.07.2022 18:00:00;16.07.2022 19:00:00;31.64
16.07.2022 19:00:00;16.07.2022 20:00:00;55.89
16.07.2022 20:00:00;16.07.2022 21:00:00;111.47
16.07.2022 21:00:00;16.07.2022 22:00:00;112.29
16.07.2022 22:00:00;16.07.2022 23:00:00;111.88
16.07.2022 23:00:00;17.07.2022 00:00:00;74.69
17.07.2022 00:00:00;17.07.2022 01:00:00;49.45
17.07.2022 01:00:00;17.07.2022 02:00:00;37.63
17.07.2022 02:00:00;17.07.2022 03:00:00;30.53
17.07.2022 03:00:00;17.07.2022 04:00:00;29.4
17.07.2022 04:00:00;17.07.2022 05:00:00;28.07
17.07.2022 05:00:00;17.07.2022 06:00:00;30.12
17.07.2022 06:00:00;17.07.2022 07:00:00;36.6
17.07.2022 07:00:00;17.07.2022 08:00:00;40.92
17.07.2022 08:00:00;17.07.2022 09:00:00;47.49
17.07.2022 09:00:00;17.07.2022 10:00:00;58.29
17.07.2022 10:00:00;17.07.2022 11:00:00;51.2
17.07.2022 11:00:00;17.07.2022 12:00:00;43.79
17.07.2022 12:00:00;17.07.2022 13:00:00;40.4
17.07.2022 13:00:00;17.07.2022 14:00:00;38.55
17.07.2022 14:00:00;17.07.2022 15:00:00;40.3
17.07.2022 15:00:00;17.07.2022 16:00:00;59.11
17.07.2022 16:00:00;17.07.2022 17:00:00;119.77
17.07.2022 17:00:00;17.07.2022 18:00:00;461.79
17.07.2022 18:00:00;17.07.2022 19:00:00;1199.81
17.07.2022 19:00:00;17.07.2022 20:00:00;1653.89
17.07.2022 20:00:00;17.07.2022 21:00:00;1722.26
17.07.2022 21:00:00;17.07.2022 22:00:00;1735.21
17.07.2022 22:00:00;17.07.2022 23:00:00;1656.15
17.07.2022 23:00:00;18.07.2022 00:00:00;1606.19
18.07.2022 00:00:00;18.07.2022 01:00:00;1186.76
18.07.2022 01:00:00;18.07.2022 02:00:00;1028.34
18.07.2022 02:00:00;18.07.2022 03:00:00;835.27
18.07.2022 03:00:00;18.07.2022 04:00:00;719.21
18.07.2022 04:00:00;18.07.2022 05:00:00;775.96
18.07.2022 05:00:00;18.07.2022 06:00:00;1097.01
18.07.2022 06:00:00;18.07.2022 07:00:00;1624.18
18.07.2022 07:00:00;18.07.2022 08:00:00;1747.03
18.07.2022 08:00:00;18.07.2022 09:00:00;2055.85
18.07.2022 09:00:00;18.07.2022 10:00:00;2195.05
18.07.2022 10:00:00;18.07.2022 11:00:00;1930.43
18.07.2022 11:00:00;18.07.2022 12:00:00;1697.89
18.07.2022 12:00:00;18.07.2022 13:00:00;1618.01
18.07.2022 13:00:00;18.07.2022 14:00:00;1542.66
18.07.2022 14:00:00;18.07.2022 15:00:00;1543.28
18.07.2022 15:00:00;18.07.2022 16:00:00;1639.5
18.07.2022 16:00:00;18.07.2022 17:00:00;1839.66
18.07.2022 17:00:00;18.07.2022 18:00:00;2055.44
18.07.2022 18:00:00;18.07.2022 19:00:00;2283.87
18.07.2022 19:00:00;18.07.2022 20:00:00;2360.87
18.07.2022 20:00:00;18.07.2022 21:00:00;2283.66
18.07.2022 21:00:00;18.07.2022 22:00:00;2035.09
18.07.2022 22:00:00;18.07.2022 23:00:00;1808.82
18.07.2022 23:00:00;19.07.2022 00:00:00;1637.65
19.07.2022 00:00:00;19.07.2022 01:00:00;1568.67
19.07.2022 01:00:00;19.07.2022 02:00:00;1314.63
19.07.2022 02:00:00;19.07.2022 03:00:00;1056.9
19.07.2022 03:00:00;19.07.2022 04:00:00;904.33
19.07.2022 04:00:00;19.07.2022 05:00:00;851.9
19.07.2022 05:00:00;19.07.2022 06:00:00;1090.04
19.07.2022 06:00:00;19.07.2022 07:00:00;1503.32
19.07.2022 07:00:00;19.07.2022 08:00:00;1692.62
19.07.2022 08:00:00;19.07.2022 09:00:00;2051.41
19.07.2022 09:00:00;19.07.2022 10:00:00;2286.27
19.07.2022 10:00:00;19.07.2022 11:00:00;2312.95
19.07.2022 11:00:00;19.07.2022 12:00:00;1983.39
19.07.2022 12:00:00;19.07.2022 13:00:00;1983.8
19.07.2022 13:00:00;19.07.2022 14:00:00;1698.67
19.07.2022 14:00:00;19.07.2022 15:00:00;1654.96
19.07.2022 15:00:00;19.07.2022 16:00:00;1682.66
19.07.2022 16:00:00;19.07.2022 17:00:00;1729.04
19.07.2022 17:00:00;19.07.2022 18:00:00;2051.82
19.07.2022 18:00:00;19.07.2022 19:00:00;2278.88
19.07.2022 19:00:00;19.07.2022 20:00:00;2433.3
19.07.2022 20:00:00;19.07.2022 21:00:00;2256.41
19.07.2022 21:00:00;19.07.2022 22:00:00;1743.61
19.07.2022 22:00:00;19.07.2022 23:00:00;1482.08
19.07.2022 23:00:00;20.07.2022 00:00:00;904.84
20.07.2022 00:00:00;20.07.2022 01:00:00;561.98
20.07.2022 01:00:00;20.07.2022 02:00:00;455.84
20.07.2022 02:00:00;20.07.2022 03:00:00;203.01
20.07.2022 03:00:00;20.07.2022 04:00:00;121.93
20.07.2022 04:00:00;20.07.2022 05:00:00;118.67
20.07.2022 05:00:00;20.07.2022 06:00:00;121.83
20.07.2022 06:00:00;20.07.2022 07:00:00;602.12
20.07.2022 07:00:00;20.07.2022 08:00:00;1308.13
20.07.2022 08:00:00;20.07.2022 09:00:00;1639.29
20.07.2022 09:00:00;20.07.2022 10:00:00;1640.51
20.07.2022 10:00:00;20.07.2022 11:00:00;1570.94
20.07.2022 11:00:00;20.07.2022 12:00:00;1449.93
20.07.2022 12:00:00;20.07.2022 13:00:00;1360.08
20.07.2022 13:00:00;20.07.2022 14:00:00;1301.41
20.07.2022 14:00:00;20.07.2022 15:00:00;1264.43
20.07.2022 15:00:00;20.07.2022 16:00:00;1262.8
20.07.2022 16:00:00;20.07.2022 17:00:00;1453.49
20.07.2022 17:00:00;20.07.2022 18:00:00;1675.25
20.07.2022 18:00:00;20.07.2022 19:00:00;1845.05
