Delivery Start (CET);Delivery End (CET);Price (NOK)
30.07.2021 08:00:00;30.07.2021 09:00:00;518.09
30.07.2021 09:00:00;30.07.2021 10:00:00;520.07
30.07.2021 10:00:00;30.07.2021 11:00:00;524.33
30.07.2021 11:00:00;30.07.2021 12:00:00;517.57
30.07.2021 12:00:00;30.07.2021 13:00:00;510.19
30.07.2021 13:00:00;30.07.2021 14:00:00;452.98
30.07.2021 14:00:00;30.07.2021 15:00:00;447.05
30.07.2021 15:00:00;30.07.2021 16:00:00;468.9
30.07.2021 16:00:00;30.07.2021 17:00:00;507.17
30.07.2021 17:00:00;30.07.2021 18:00:00;560.74
30.07.2021 18:00:00;30.07.2021 19:00:00;581.85
30.07.2021 19:00:00;30.07.2021 20:00:00;608.59
30.07.2021 20:00:00;30.07.2021 21:00:00;608.9
30.07.2021 21:00:00;30.07.2021 22:00:00;607.86
30.07.2021 22:00:00;30.07.2021 23:00:00;587.06
30.07.2021 23:00:00;31.07.2021 00:00:00;565.84
31.07.2021 00:00:00;31.07.2021 01:00:00;548.11
31.07.2021 01:00:00;31.07.2021 02:00:00;511.59
31.07.2021 02:00:00;31.07.2021 03:00:00;430.41
31.07.2021 03:00:00;31.07.2021 04:00:00;403.49
31.07.2021 04:00:00;31.07.2021 05:00:00;370.63
31.07.2021 05:00:00;31.07.2021 06:00:00;337.65
31.07.2021 06:00:00;31.07.2021 07:00:00;417.27
31.07.2021 07:00:00;31.07.2021 08:00:00;430.41
31.07.2021 08:00:00;31.07.2021 09:00:00;404.02
31.07.2021 09:00:00;31.07.2021 10:00:00;413.72
31.07.2021 10:00:00;31.07.2021 11:00:00;450.34
31.07.2021 11:00:00;31.07.2021 12:00:00;449.72
31.07.2021 12:00:00;31.07.2021 13:00:00;449.93
31.07.2021 13:00:00;31.07.2021 14:00:00;412.15
31.07.2021 14:00:00;31.07.2021 15:00:00;393.58
31.07.2021 15:00:00;31.07.2021 16:00:00;388.47
31.07.2021 16:00:00;31.07.2021 17:00:00;387.32
31.07.2021 17:00:00;31.07.2021 18:00:00;449.3
31.07.2021 18:00:00;31.07.2021 19:00:00;513.16
31.07.2021 19:00:00;31.07.2021 20:00:00;547.07
31.07.2021 20:00:00;31.07.2021 21:00:00;569.09
31.07.2021 21:00:00;31.07.2021 22:00:00;577.33
31.07.2021 22:00:00;31.07.2021 23:00:00;575.45
31.07.2021 23:00:00;01.08.2021 00:00:00;546.13
01.08.2021 00:00:00;01.08.2021 01:00:00;528.75
01.08.2021 01:00:00;01.08.2021 02:00:00;506.05
01.08.2021 02:00:00;01.08.2021 03:00:00;505.95
01.08.2021 03:00:00;01.08.2021 04:00:00;499.36
01.08.2021 04:00:00;01.08.2021 05:00:00;494.24
01.08.2021 05:00:00;01.08.2021 06:00:00;492.56
01.08.2021 06:00:00;01.08.2021 07:00:00;489.01
01.08.2021 07:00:00;01.08.2021 08:00:00;511.81
01.08.2021 08:00:00;01.08.2021 09:00:00;543.08
01.08.2021 09:00:00;01.08.2021 10:00:00;563.06
01.08.2021 10:00:00;01.08.2021 11:00:00;575.93
01.08.2021 11:00:00;01.08.2021 12:00:00;574.78
01.08.2021 12:00:00;01.08.2021 13:00:00;578.86
01.08.2021 13:00:00;01.08.2021 14:00:00;550.93
01.08.2021 14:00:00;01.08.2021 15:00:00;519.23
01.08.2021 15:00:00;01.08.2021 16:00:00;516.62
01.08.2021 16:00:00;01.08.2021 17:00:00;532.2
01.08.2021 17:00:00;01.08.2021 18:00:00;569.86
01.08.2021 18:00:00;01.08.2021 19:00:00;605.22
01.08.2021 19:00:00;01.08.2021 20:00:00;611.7
01.08.2021 20:00:00;01.08.2021 21:00:00;609.09
01.08.2021 21:00:00;01.08.2021 22:00:00;606.05
01.08.2021 22:00:00;01.08.2021 23:00:00;601.87
01.08.2021 23:00:00;02.08.2021 00:00:00;571.74
02.08.2021 00:00:00;02.08.2021 01:00:00;563.06
02.08.2021 01:00:00;02.08.2021 02:00:00;541.72
02.08.2021 02:00:00;02.08.2021 03:00:00;510.76
02.08.2021 03:00:00;02.08.2021 04:00:00;470.49
02.08.2021 04:00:00;02.08.2021 05:00:00;505.53
02.08.2021 05:00:00;02.08.2021 06:00:00;547.79
02.08.2021 06:00:00;02.08.2021 07:00:00;570.07
02.08.2021 07:00:00;02.08.2021 08:00:00;596.01
02.08.2021 08:00:00;02.08.2021 09:00:00;609.92
02.08.2021 09:00:00;02.08.2021 10:00:00;612.85
02.08.2021 10:00:00;02.08.2021 11:00:00;614.94
02.08.2021 11:00:00;02.08.2021 12:00:00;615.78
02.08.2021 12:00:00;02.08.2021 13:00:00;618.5
02.08.2021 13:00:00;02.08.2021 14:00:00;615.47
02.08.2021 14:00:00;02.08.2021 15:00:00;614
02.08.2021 15:00:00;02.08.2021 16:00:00;612.64
02.08.2021 16:00:00;02.08.2021 17:00:00;612.54
02.08.2021 17:00:00;02.08.2021 18:00:00;612.22
02.08.2021 18:00:00;02.08.2021 19:00:00;615.26
02.08.2021 19:00:00;02.08.2021 20:00:00;616.51
02.08.2021 20:00:00;02.08.2021 21:00:00;616.93
02.08.2021 21:00:00;02.08.2021 22:00:00;614.63
02.08.2021 22:00:00;02.08.2021 23:00:00;607.62
02.08.2021 23:00:00;03.08.2021 00:00:00;588.17
03.08.2021 00:00:00;03.08.2021 01:00:00;598.65
03.08.2021 01:00:00;03.08.2021 02:00:00;589.65
03.08.2021 02:00:00;03.08.2021 03:00:00;576.57
03.08.2021 03:00:00;03.08.2021 04:00:00;572.9
03.08.2021 04:00:00;03.08.2021 05:00:00;573.32
03.08.2021 05:00:00;03.08.2021 06:00:00;595.09
03.08.2021 06:00:00;03.08.2021 07:00:00;613.62
03.08.2021 07:00:00;03.08.2021 08:00:00;624.92
03.08.2021 08:00:00;03.08.2021 09:00:00;628.16
03.08.2021 09:00:00;03.08.2021 10:00:00;631.41
03.08.2021 10:00:00;03.08.2021 11:00:00;636.54
03.08.2021 11:00:00;03.08.2021 12:00:00;632.87
03.08.2021 12:00:00;03.08.2021 13:00:00;627.54
03.08.2021 13:00:00;03.08.2021 14:00:00;626.28
03.08.2021 14:00:00;03.08.2021 15:00:00;627.64
03.08.2021 15:00:00;03.08.2021 16:00:00;626.17
03.08.2021 16:00:00;03.08.2021 17:00:00;625.76
03.08.2021 17:00:00;03.08.2021 18:00:00;629.31
03.08.2021 18:00:00;03.08.2021 19:00:00;635.18
03.08.2021 19:00:00;03.08.2021 20:00:00;635.7
03.08.2021 20:00:00;03.08.2021 21:00:00;628.48
03.08.2021 21:00:00;03.08.2021 22:00:00;622.09
03.08.2021 22:00:00;03.08.2021 23:00:00;618.01
03.08.2021 23:00:00;04.08.2021 00:00:00;608.17
04.08.2021 00:00:00;04.08.2021 01:00:00;605.51
04.08.2021 01:00:00;04.08.2021 02:00:00;602.59
04.08.2021 02:00:00;04.08.2021 03:00:00;600.19
04.08.2021 03:00:00;04.08.2021 04:00:00;599.78
04.08.2021 04:00:00;04.08.2021 05:00:00;602.38
04.08.2021 05:00:00;04.08.2021 06:00:00;608.11
04.08.2021 06:00:00;04.08.2021 07:00:00;625.62
04.08.2021 07:00:00;04.08.2021 08:00:00;636.66
04.08.2021 08:00:00;04.08.2021 09:00:00;648.02
04.08.2021 09:00:00;04.08.2021 10:00:00;658.13
04.08.2021 10:00:00;04.08.2021 11:00:00;661.04
04.08.2021 11:00:00;04.08.2021 12:00:00;658.23
04.08.2021 12:00:00;04.08.2021 13:00:00;654.27
04.08.2021 13:00:00;04.08.2021 14:00:00;657.5
04.08.2021 14:00:00;04.08.2021 15:00:00;648.44
04.08.2021 15:00:00;04.08.2021 16:00:00;648.64
04.08.2021 16:00:00;04.08.2021 17:00:00;652.92
04.08.2021 17:00:00;04.08.2021 18:00:00;666.57
04.08.2021 18:00:00;04.08.2021 19:00:00;676.67
04.08.2021 19:00:00;04.08.2021 20:00:00;693.24
04.08.2021 20:00:00;04.08.2021 21:00:00;664.69
04.08.2021 21:00:00;04.08.2021 22:00:00;645.83
04.08.2021 22:00:00;04.08.2021 23:00:00;641.04
04.08.2021 23:00:00;05.08.2021 00:00:00;619.99
05.08.2021 00:00:00;05.08.2021 01:00:00;625.54
05.08.2021 01:00:00;05.08.2021 02:00:00;622.31
05.08.2021 02:00:00;05.08.2021 03:00:00;619.28
05.08.2021 03:00:00;05.08.2021 04:00:00;617.71
05.08.2021 04:00:00;05.08.2021 05:00:00;618.55
05.08.2021 05:00:00;05.08.2021 06:00:00;624.5
05.08.2021 06:00:00;05.08.2021 07:00:00;646.11
05.08.2021 07:00:00;05.08.2021 08:00:00;654.98
05.08.2021 08:00:00;05.08.2021 09:00:00;665.83
05.08.2021 09:00:00;05.08.2021 10:00:00;668.44
05.08.2021 10:00:00;05.08.2021 11:00:00;666.98
05.08.2021 11:00:00;05.08.2021 12:00:00;665.62
05.08.2021 12:00:00;05.08.2021 13:00:00;658.84
05.08.2021 13:00:00;05.08.2021 14:00:00;666.36
05.08.2021 14:00:00;05.08.2021 15:00:00;658.01
05.08.2021 15:00:00;05.08.2021 16:00:00;656.34
05.08.2021 16:00:00;05.08.2021 17:00:00;655.08
05.08.2021 17:00:00;05.08.2021 18:00:00;659.68
05.08.2021 18:00:00;05.08.2021 19:00:00;676.48
05.08.2021 19:00:00;05.08.2021 20:00:00;675.54
05.08.2021 20:00:00;05.08.2021 21:00:00;647.98
05.08.2021 21:00:00;05.08.2021 22:00:00;645.27
05.08.2021 22:00:00;05.08.2021 23:00:00;632.43
05.08.2021 23:00:00;06.08.2021 00:00:00;617.09
06.08.2021 00:00:00;06.08.2021 01:00:00;629.63
06.08.2021 01:00:00;06.08.2021 02:00:00;616.57
06.08.2021 02:00:00;06.08.2021 03:00:00;608
06.08.2021 03:00:00;06.08.2021 04:00:00;606.01
06.08.2021 04:00:00;06.08.2021 05:00:00;608.52
06.08.2021 05:00:00;06.08.2021 06:00:00;620.02
06.08.2021 06:00:00;06.08.2021 07:00:00;637.06
06.08.2021 07:00:00;06.08.2021 08:00:00;655.03
06.08.2021 08:00:00;06.08.2021 09:00:00;655.76
06.08.2021 09:00:00;06.08.2021 10:00:00;657.75
06.08.2021 10:00:00;06.08.2021 11:00:00;655.97
06.08.2021 11:00:00;06.08.2021 12:00:00;651.58
06.08.2021 12:00:00;06.08.2021 13:00:00;647.4
06.08.2021 13:00:00;06.08.2021 14:00:00;625.66
06.08.2021 14:00:00;06.08.2021 15:00:00;586.57
06.08.2021 15:00:00;06.08.2021 16:00:00;594.2
06.08.2021 16:00:00;06.08.2021 17:00:00;623.78
06.08.2021 17:00:00;06.08.2021 18:00:00;647.51
06.08.2021 18:00:00;06.08.2021 19:00:00;657.54
06.08.2021 19:00:00;06.08.2021 20:00:00;657.33
06.08.2021 20:00:00;06.08.2021 21:00:00;639.25
06.08.2021 21:00:00;06.08.2021 22:00:00;637.26
06.08.2021 22:00:00;06.08.2021 23:00:00;627.44
06.08.2021 23:00:00;07.08.2021 00:00:00;594.93
07.08.2021 00:00:00;07.08.2021 01:00:00;606.7
07.08.2021 01:00:00;07.08.2021 02:00:00;581.77
07.08.2021 02:00:00;07.08.2021 03:00:00;564.98
07.08.2021 03:00:00;07.08.2021 04:00:00;543.92
07.08.2021 04:00:00;07.08.2021 05:00:00;543.92
07.08.2021 05:00:00;07.08.2021 06:00:00;567.59
07.08.2021 06:00:00;07.08.2021 07:00:00;573.64
07.08.2021 07:00:00;07.08.2021 08:00:00;604.61
07.08.2021 08:00:00;07.08.2021 09:00:00;611.18
07.08.2021 09:00:00;07.08.2021 10:00:00;598.98
07.08.2021 10:00:00;07.08.2021 11:00:00;583.13
07.08.2021 11:00:00;07.08.2021 12:00:00;558.41
07.08.2021 12:00:00;07.08.2021 13:00:00;554.24
07.08.2021 13:00:00;07.08.2021 14:00:00;525.36
07.08.2021 14:00:00;07.08.2021 15:00:00;534.12
07.08.2021 15:00:00;07.08.2021 16:00:00;576.14
07.08.2021 16:00:00;07.08.2021 17:00:00;603.57
07.08.2021 17:00:00;07.08.2021 18:00:00;628.59
07.08.2021 18:00:00;07.08.2021 19:00:00;646.84
07.08.2021 19:00:00;07.08.2021 20:00:00;645.8
07.08.2021 20:00:00;07.08.2021 21:00:00;638.81
07.08.2021 21:00:00;07.08.2021 22:00:00;629.95
07.08.2021 22:00:00;07.08.2021 23:00:00;604.71
07.08.2021 23:00:00;08.08.2021 00:00:00;562.38
08.08.2021 00:00:00;08.08.2021 01:00:00;319.55
08.08.2021 01:00:00;08.08.2021 02:00:00;177.94
08.08.2021 02:00:00;08.08.2021 03:00:00;82.9
08.08.2021 03:00:00;08.08.2021 04:00:00;45.11
08.08.2021 04:00:00;08.08.2021 05:00:00;22.08
08.08.2021 05:00:00;08.08.2021 06:00:00;15.6
08.08.2021 06:00:00;08.08.2021 07:00:00;15.49
08.08.2021 07:00:00;08.08.2021 08:00:00;23.34
08.08.2021 08:00:00;08.08.2021 09:00:00;46.37
08.08.2021 09:00:00;08.08.2021 10:00:00;203.06
08.08.2021 10:00:00;08.08.2021 11:00:00;276.53
08.08.2021 11:00:00;08.08.2021 12:00:00;300.5
08.08.2021 12:00:00;08.08.2021 13:00:00;274.44
08.08.2021 13:00:00;08.08.2021 14:00:00;306.36
08.08.2021 14:00:00;08.08.2021 15:00:00;290.98
08.08.2021 15:00:00;08.08.2021 16:00:00;306.47
08.08.2021 16:00:00;08.08.2021 17:00:00;282.29
08.08.2021 17:00:00;08.08.2021 18:00:00;422.54
08.08.2021 18:00:00;08.08.2021 19:00:00;527.21
08.08.2021 19:00:00;08.08.2021 20:00:00;625.39
08.08.2021 20:00:00;08.08.2021 21:00:00;634.29
08.08.2021 21:00:00;08.08.2021 22:00:00;652.19
08.08.2021 22:00:00;08.08.2021 23:00:00;636.38
08.08.2021 23:00:00;09.08.2021 00:00:00;587.5
09.08.2021 00:00:00;09.08.2021 01:00:00;465.88
09.08.2021 01:00:00;09.08.2021 02:00:00;363.83
09.08.2021 02:00:00;09.08.2021 03:00:00;314.53
09.08.2021 03:00:00;09.08.2021 04:00:00;305.42
09.08.2021 04:00:00;09.08.2021 05:00:00;417.73
09.08.2021 05:00:00;09.08.2021 06:00:00;563.64
09.08.2021 06:00:00;09.08.2021 07:00:00;667.89
09.08.2021 07:00:00;09.08.2021 08:00:00;706.51
09.08.2021 08:00:00;09.08.2021 09:00:00;732.47
09.08.2021 09:00:00;09.08.2021 10:00:00;700.86
09.08.2021 10:00:00;09.08.2021 11:00:00;667.36
09.08.2021 11:00:00;09.08.2021 12:00:00;656.69
09.08.2021 12:00:00;09.08.2021 13:00:00;648.1
09.08.2021 13:00:00;09.08.2021 14:00:00;642.87
09.08.2021 14:00:00;09.08.2021 15:00:00;645.38
09.08.2021 15:00:00;09.08.2021 16:00:00;641.3
09.08.2021 16:00:00;09.08.2021 17:00:00;655.12
09.08.2021 17:00:00;09.08.2021 18:00:00;728.8
09.08.2021 18:00:00;09.08.2021 19:00:00;784.07
09.08.2021 19:00:00;09.08.2021 20:00:00;813.69
09.08.2021 20:00:00;09.08.2021 21:00:00;729.33
09.08.2021 21:00:00;09.08.2021 22:00:00;706.93
09.08.2021 22:00:00;09.08.2021 23:00:00;689.24
09.08.2021 23:00:00;10.08.2021 00:00:00;662.23
10.08.2021 00:00:00;10.08.2021 01:00:00;691.1
10.08.2021 01:00:00;10.08.2021 02:00:00;685.96
10.08.2021 02:00:00;10.08.2021 03:00:00;673.17
10.08.2021 03:00:00;10.08.2021 04:00:00;658.07
10.08.2021 04:00:00;10.08.2021 05:00:00;675.69
10.08.2021 05:00:00;10.08.2021 06:00:00;697.71
10.08.2021 06:00:00;10.08.2021 07:00:00;720.77
10.08.2021 07:00:00;10.08.2021 08:00:00;752.75
10.08.2021 08:00:00;10.08.2021 09:00:00;776.98
10.08.2021 09:00:00;10.08.2021 10:00:00;784.11
10.08.2021 10:00:00;10.08.2021 11:00:00;766.18
10.08.2021 11:00:00;10.08.2021 12:00:00;746.25
10.08.2021 12:00:00;10.08.2021 13:00:00;746.25
10.08.2021 13:00:00;10.08.2021 14:00:00;733.04
10.08.2021 14:00:00;10.08.2021 15:00:00;733.25
10.08.2021 15:00:00;10.08.2021 16:00:00;727.06
10.08.2021 16:00:00;10.08.2021 17:00:00;732.62
10.08.2021 17:00:00;10.08.2021 18:00:00;760.3
10.08.2021 18:00:00;10.08.2021 19:00:00;818.08
10.08.2021 19:00:00;10.08.2021 20:00:00;818.71
10.08.2021 20:00:00;10.08.2021 21:00:00;759.46
10.08.2021 21:00:00;10.08.2021 22:00:00;750.66
10.08.2021 22:00:00;10.08.2021 23:00:00;733.25
10.08.2021 23:00:00;11.08.2021 00:00:00;709.45
11.08.2021 00:00:00;11.08.2021 01:00:00;741.86
11.08.2021 01:00:00;11.08.2021 02:00:00;728.86
11.08.2021 02:00:00;11.08.2021 03:00:00;721.1
11.08.2021 03:00:00;11.08.2021 04:00:00;716.38
11.08.2021 04:00:00;11.08.2021 05:00:00;719.74
11.08.2021 05:00:00;11.08.2021 06:00:00;747.53
11.08.2021 06:00:00;11.08.2021 07:00:00;770.59
11.08.2021 07:00:00;11.08.2021 08:00:00;790.1
11.08.2021 08:00:00;11.08.2021 09:00:00;808.24
11.08.2021 09:00:00;11.08.2021 10:00:00;803.31
11.08.2021 10:00:00;11.08.2021 11:00:00;795.03
11.08.2021 11:00:00;11.08.2021 12:00:00;781.18
11.08.2021 12:00:00;11.08.2021 13:00:00;767.03
11.08.2021 13:00:00;11.08.2021 14:00:00;761.37
11.08.2021 14:00:00;11.08.2021 15:00:00;753.92
11.08.2021 15:00:00;11.08.2021 16:00:00;754.13
11.08.2021 16:00:00;11.08.2021 17:00:00;766.92
11.08.2021 17:00:00;11.08.2021 18:00:00;793.35
11.08.2021 18:00:00;11.08.2021 19:00:00;814.21
11.08.2021 19:00:00;11.08.2021 20:00:00;800.27
11.08.2021 20:00:00;11.08.2021 21:00:00;770.91
11.08.2021 21:00:00;11.08.2021 22:00:00;779.82
11.08.2021 22:00:00;11.08.2021 23:00:00;768.08
11.08.2021 23:00:00;12.08.2021 00:00:00;742.6
12.08.2021 00:00:00;12.08.2021 01:00:00;750.57
12.08.2021 01:00:00;12.08.2021 02:00:00;744.41
12.08.2021 02:00:00;12.08.2021 03:00:00;737.93
12.08.2021 03:00:00;12.08.2021 04:00:00;731.55
12.08.2021 04:00:00;12.08.2021 05:00:00;735.21
12.08.2021 05:00:00;12.08.2021 06:00:00;752.98
12.08.2021 06:00:00;12.08.2021 07:00:00;778.69
12.08.2021 07:00:00;12.08.2021 08:00:00;785.8
12.08.2021 08:00:00;12.08.2021 09:00:00;833.46
12.08.2021 09:00:00;12.08.2021 10:00:00;819.45
12.08.2021 10:00:00;12.08.2021 11:00:00;796.67
12.08.2021 11:00:00;12.08.2021 12:00:00;787.78
12.08.2021 12:00:00;12.08.2021 13:00:00;778.48
12.08.2021 13:00:00;12.08.2021 14:00:00;773.57
12.08.2021 14:00:00;12.08.2021 15:00:00;773.67
12.08.2021 15:00:00;12.08.2021 16:00:00;775.76
12.08.2021 16:00:00;12.08.2021 17:00:00;781.51
12.08.2021 17:00:00;12.08.2021 18:00:00;795.62
12.08.2021 18:00:00;12.08.2021 19:00:00;791.75
12.08.2021 19:00:00;12.08.2021 20:00:00;793.11
12.08.2021 20:00:00;12.08.2021 21:00:00;779
12.08.2021 21:00:00;12.08.2021 22:00:00;775.76
12.08.2021 22:00:00;12.08.2021 23:00:00;765.52
12.08.2021 23:00:00;13.08.2021 00:00:00;747.54
13.08.2021 00:00:00;13.08.2021 01:00:00;751.14
13.08.2021 01:00:00;13.08.2021 02:00:00;733.82
13.08.2021 02:00:00;13.08.2021 03:00:00;731.02
13.08.2021 03:00:00;13.08.2021 04:00:00;730.29
13.08.2021 04:00:00;13.08.2021 05:00:00;731.43
13.08.2021 05:00:00;13.08.2021 06:00:00;736.2
13.08.2021 06:00:00;13.08.2021 07:00:00;737.24
13.08.2021 07:00:00;13.08.2021 08:00:00;754.04
13.08.2021 08:00:00;13.08.2021 09:00:00;773.95
13.08.2021 09:00:00;13.08.2021 10:00:00;777.48
13.08.2021 10:00:00;13.08.2021 11:00:00;777.17
13.08.2021 11:00:00;13.08.2021 12:00:00;763.58
13.08.2021 12:00:00;13.08.2021 13:00:00;753.94
13.08.2021 13:00:00;13.08.2021 14:00:00;740.45
13.08.2021 14:00:00;13.08.2021 15:00:00;724.17
13.08.2021 15:00:00;13.08.2021 16:00:00;722.82
13.08.2021 16:00:00;13.08.2021 17:00:00;730.08
13.08.2021 17:00:00;13.08.2021 18:00:00;745.74
13.08.2021 18:00:00;13.08.2021 19:00:00;757.15
13.08.2021 19:00:00;13.08.2021 20:00:00;747.71
13.08.2021 20:00:00;13.08.2021 21:00:00;738.59
13.08.2021 21:00:00;13.08.2021 22:00:00;743.46
13.08.2021 22:00:00;13.08.2021 23:00:00;731.33
13.08.2021 23:00:00;14.08.2021 00:00:00;708.93
14.08.2021 00:00:00;14.08.2021 01:00:00;712.3
14.08.2021 01:00:00;14.08.2021 02:00:00;697.67
14.08.2021 02:00:00;14.08.2021 03:00:00;684.7
14.08.2021 03:00:00;14.08.2021 04:00:00;652.75
14.08.2021 04:00:00;14.08.2021 05:00:00;640.41
14.08.2021 05:00:00;14.08.2021 06:00:00;648.39
14.08.2021 06:00:00;14.08.2021 07:00:00;675.06
14.08.2021 07:00:00;14.08.2021 08:00:00;700.06
14.08.2021 08:00:00;14.08.2021 09:00:00;702.76
14.08.2021 09:00:00;14.08.2021 10:00:00;702.55
14.08.2021 10:00:00;14.08.2021 11:00:00;676.3
14.08.2021 11:00:00;14.08.2021 12:00:00;609.39
14.08.2021 12:00:00;14.08.2021 13:00:00;561.56
14.08.2021 13:00:00;14.08.2021 14:00:00;521.31
14.08.2021 14:00:00;14.08.2021 15:00:00;325.13
14.08.2021 15:00:00;14.08.2021 16:00:00;419.64
14.08.2021 16:00:00;14.08.2021 17:00:00;544.86
14.08.2021 17:00:00;14.08.2021 18:00:00;653.27
14.08.2021 18:00:00;14.08.2021 19:00:00;693.73
14.08.2021 19:00:00;14.08.2021 20:00:00;701.51
14.08.2021 20:00:00;14.08.2021 21:00:00;704.52
14.08.2021 21:00:00;14.08.2021 22:00:00;717.49
14.08.2021 22:00:00;14.08.2021 23:00:00;706.07
14.08.2021 23:00:00;15.08.2021 00:00:00;694.35
15.08.2021 00:00:00;15.08.2021 01:00:00;670.45
15.08.2021 01:00:00;15.08.2021 02:00:00;625.77
15.08.2021 02:00:00;15.08.2021 03:00:00;605.88
15.08.2021 03:00:00;15.08.2021 04:00:00;570.27
15.08.2021 04:00:00;15.08.2021 05:00:00;542.98
15.08.2021 05:00:00;15.08.2021 06:00:00;561.21
15.08.2021 06:00:00;15.08.2021 07:00:00;572.66
15.08.2021 07:00:00;15.08.2021 08:00:00;572.14
15.08.2021 08:00:00;15.08.2021 09:00:00;572.76
15.08.2021 09:00:00;15.08.2021 10:00:00;536.73
15.08.2021 10:00:00;15.08.2021 11:00:00;543.08
15.08.2021 11:00:00;15.08.2021 12:00:00;540.69
15.08.2021 12:00:00;15.08.2021 13:00:00;542.46
15.08.2021 13:00:00;15.08.2021 14:00:00;502.26
15.08.2021 14:00:00;15.08.2021 15:00:00;475.6
15.08.2021 15:00:00;15.08.2021 16:00:00;520.9
15.08.2021 16:00:00;15.08.2021 17:00:00;582.45
15.08.2021 17:00:00;15.08.2021 18:00:00;698.77
15.08.2021 18:00:00;15.08.2021 19:00:00;725.74
15.08.2021 19:00:00;15.08.2021 20:00:00;741.16
15.08.2021 20:00:00;15.08.2021 21:00:00;753.97
15.08.2021 21:00:00;15.08.2021 22:00:00;768.23
15.08.2021 22:00:00;15.08.2021 23:00:00;757.92
15.08.2021 23:00:00;16.08.2021 00:00:00;717.41
16.08.2021 00:00:00;16.08.2021 01:00:00;705.44
16.08.2021 01:00:00;16.08.2021 02:00:00;685.86
16.08.2021 02:00:00;16.08.2021 03:00:00;662.95
16.08.2021 03:00:00;16.08.2021 04:00:00;645.04
16.08.2021 04:00:00;16.08.2021 05:00:00;675.65
16.08.2021 05:00:00;16.08.2021 06:00:00;706.37
16.08.2021 06:00:00;16.08.2021 07:00:00;771.36
16.08.2021 07:00:00;16.08.2021 08:00:00;802.39
16.08.2021 08:00:00;16.08.2021 09:00:00;811.03
16.08.2021 09:00:00;16.08.2021 10:00:00;809.26
16.08.2021 10:00:00;16.08.2021 11:00:00;786.04
16.08.2021 11:00:00;16.08.2021 12:00:00;768.13
16.08.2021 12:00:00;16.08.2021 13:00:00;755.11
16.08.2021 13:00:00;16.08.2021 14:00:00;743.45
16.08.2021 14:00:00;16.08.2021 15:00:00;724.29
16.08.2021 15:00:00;16.08.2021 16:00:00;706.17
16.08.2021 16:00:00;16.08.2021 17:00:00;705.75
16.08.2021 17:00:00;16.08.2021 18:00:00;728.97
16.08.2021 18:00:00;16.08.2021 19:00:00;729.08
16.08.2021 19:00:00;16.08.2021 20:00:00;763.03
16.08.2021 20:00:00;16.08.2021 21:00:00;756.67
16.08.2021 21:00:00;16.08.2021 22:00:00;755.32
16.08.2021 22:00:00;16.08.2021 23:00:00;707.1
16.08.2021 23:00:00;17.08.2021 00:00:00;654.93
17.08.2021 00:00:00;17.08.2021 01:00:00;647.74
17.08.2021 01:00:00;17.08.2021 02:00:00;627.75
17.08.2021 02:00:00;17.08.2021 03:00:00;504.28
17.08.2021 03:00:00;17.08.2021 04:00:00;404.86
17.08.2021 04:00:00;17.08.2021 05:00:00;386.75
17.08.2021 05:00:00;17.08.2021 06:00:00;521.46
17.08.2021 06:00:00;17.08.2021 07:00:00;679.08
17.08.2021 07:00:00;17.08.2021 08:00:00;726.24
17.08.2021 08:00:00;17.08.2021 09:00:00;730.92
17.08.2021 09:00:00;17.08.2021 10:00:00;712.18
17.08.2021 10:00:00;17.08.2021 11:00:00;707.39
17.08.2021 11:00:00;17.08.2021 12:00:00;697.4
17.08.2021 12:00:00;17.08.2021 13:00:00;689.8
17.08.2021 13:00:00;17.08.2021 14:00:00;683.76
17.08.2021 14:00:00;17.08.2021 15:00:00;677.2
17.08.2021 15:00:00;17.08.2021 16:00:00;679.6
17.08.2021 16:00:00;17.08.2021 17:00:00;684.59
17.08.2021 17:00:00;17.08.2021 18:00:00;715.31
17.08.2021 18:00:00;17.08.2021 19:00:00;729.78
17.08.2021 19:00:00;17.08.2021 20:00:00;740.92
17.08.2021 20:00:00;17.08.2021 21:00:00;726.34
17.08.2021 21:00:00;17.08.2021 22:00:00;718.74
17.08.2021 22:00:00;17.08.2021 23:00:00;687.82
17.08.2021 23:00:00;18.08.2021 00:00:00;651.18
18.08.2021 00:00:00;18.08.2021 01:00:00;565.8
18.08.2021 01:00:00;18.08.2021 02:00:00;494.01
18.08.2021 02:00:00;18.08.2021 03:00:00;410.25
18.08.2021 03:00:00;18.08.2021 04:00:00;406.71
18.08.2021 04:00:00;18.08.2021 05:00:00;416.49
18.08.2021 05:00:00;18.08.2021 06:00:00;560.8
18.08.2021 06:00:00;18.08.2021 07:00:00;657.25
18.08.2021 07:00:00;18.08.2021 08:00:00;696.17
18.08.2021 08:00:00;18.08.2021 09:00:00;717.91
18.08.2021 09:00:00;18.08.2021 10:00:00;703.66
18.08.2021 10:00:00;18.08.2021 11:00:00;705.63
18.08.2021 11:00:00;18.08.2021 12:00:00;710.42
18.08.2021 12:00:00;18.08.2021 13:00:00;713.33
18.08.2021 13:00:00;18.08.2021 14:00:00;696.48
18.08.2021 14:00:00;18.08.2021 15:00:00;690.96
18.08.2021 15:00:00;18.08.2021 16:00:00;689.51
18.08.2021 16:00:00;18.08.2021 17:00:00;689.92
